,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2006,0.0,-14255.5,,
December 2006,0.0,-14255.5,,
March 2007,0.0,-8733.0,,
June 2007,0.0,-8733.0,,
September 2007,0.0,-8733.0,,
December 2007,0.0,-8733.0,,
March 2008,0.0,-7700.25,,
June 2008,0.0,-7700.25,,
September 2008,0.0,-7700.25,,
December 2008,0.0,-7700.25,,
March 2009,0.0,-7478.0,,
June 2009,0.0,-7478.0,,
September 2009,0.0,-7478.0,,
December 2009,0.0,-7478.0,,
March 2010,0.0,-10580.0,,
June 2010,0.0,-6750.0,,
September 2010,0.0,-6490.0,,
December 2010,0.0,-6912.0,66.0,
March 2011,0.0,-8950.0,,
June 2011,0.0,-5421.0,7984.0,
September 2011,0.0,-8722.0,140.0,
December 2011,0.0,-6010.0,0.0,0.0
March 2012,0.0,-13932.0,,
June 2012,0.0,-8454.0,,
September 2012,1516050.0,-1434479.0,1144010.0,1050011.0
December 2012,1181242.0,-5089162.0,851509.0,511116.0
March 2013,1428119.0,-2169889.0,1185632.0,777931.0
June 2013,74836.0,-874129.0,794693.0,403935.0
September 2013,9791.0,-660835.0,853637.0,490036.0
