,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,2934000.0,2292000.0,642000.0,,,
June 2011,3552000.0,2374000.0,1178000.0,,,
September 2011,4703000.0,3273000.0,1430000.0,,,
December 2011,5373000.0,3260000.0,2113000.0,,7431000.0,6909000.0
March 2012,4106000.0,2166000.0,1940000.0,,4998000.0,4477000.0
June 2012,3356000.0,1787000.0,1569000.0,,2907000.0,2404000.0
September 2012,3297000.0,1802000.0,1495000.0,,18606000.0,18113000.0
December 2012,4110000.0,2248000.0,1862000.0,,15036000.0,14557000.0
March 2013,4402000.0,2426000.0,1976000.0,,11922000.0,11474000.0
June 2013,5300000.0,3150000.0,2150000.0,,22643000.0,22230000.0
September 2013,6233000.0,3747000.0,2486000.0,,60808000.0,60377000.0
December 2013,6995000.0,4181000.0,2814000.0,,55230000.0,54643000.0
March 2014,6424000.0,4063000.0,2361000.0,,48876000.0,48304000.0
June 2014,6656000.0,4413000.0,2243000.0,,43372000.0,42800000.0
September 2014,6169000.0,3808000.0,2361000.0,,37791000.0,37197000.0
December 2014,6833000.0,4590000.0,2243000.0,,32373000.0,31712000.0
March 2015,7051000.0,4865000.0,2186000.0,,38795000.0,38007000.0
June 2015,6339000.0,3991000.0,2348000.0,,34913000.0,34186000.0
September 2015,6273000.0,4548000.0,1725000.0,,29367000.0,28664000.0
December 2015,6354000.0,4268000.0,2086000.0,,24570000.0,23652000.0
March 2016,4555000.0,3206000.0,1349000.0,-4786000.0,17778000.0,17017000.0
June 2016,3982000.0,2570000.0,1412000.0,-4188000.0,12997000.0,12331000.0
September 2016,4605000.0,1735000.0,2683000.0,-3917000.0,6621000.0,1328000.0
December 2016,3809000.0,598000.0,2685000.0,-2901000.0,7471000.0,2419000.0
March 2017,3209000.0,308000.0,2387000.0,-940000.0,7822000.0,2985000.0
June 2017,3363000.0,327000.0,2420000.0,-2458000.0,11805000.0,7169000.0
September 2017,3820000.0,367000.0,2671000.0,-2847000.0,9340000.0,4738000.0
December 2017,7973000.0,479000.0,2692000.0,-7137000.0,18455000.0,17864000.0
March 2018,5391000.0,479000.0,4011000.0,-4354000.0,14411000.0,13817000.0
June 2018,5278000.0,643000.0,3765000.0,-4181000.0,10938000.0,10167000.0
September 2018,5613000.0,985000.0,3713000.0,-4241000.0,11791000.0,11197000.0
December 2018,5752000.0,946000.0,3822000.0,-4256000.0,8776000.0,8127000.0
March 2019,,1310000.0,4018000.0,-4727000.0,15363000.0,14251000.0
June 2019,,1297000.0,3973000.0,-4430000.0,11428000.0,10302000.0
September 2019,,1112000.0,4107000.0,-4509000.0,7584000.0,6051000.0
December 2019,,953000.0,4187000.0,-4448000.0,5602000.0,4036000.0
March 2020,5401000.0,864000.0,4537000.0,-4568000.0,10047000.0,8732000.0
June 2020,5119000.0,885000.0,4234000.0,-3922000.0,13143000.0,11729000.0
September 2020,5135000.0,871000.0,4264000.0,-4260000.0,23719000.0,22151000.0
December 2020,5430000.0,1048000.0,4382000.0,-3086000.0,20012000.0,18536000.0
March 2021,6184000.0,947000.0,5237000.0,-5221000.0,33563000.0,32138000.0
June 2021,6237000.0,1174000.0,5063000.0,-4731000.0,29640000.0,28224000.0
September 2021,6371000.0,1726000.0,4645000.0,-5272000.0,34095000.0,32725000.0
December 2021,5225000.0,1131000.0,4094000.0,-4354000.0,30417000.0,28126000.0
March 2022,5518000.0,1106000.0,4412000.0,-4473000.0,26107000.0,23895000.0
June 2022,5364000.0,1107000.0,4257000.0,-4286000.0,21998000.0,19920000.0
