,NetIncomeLoss,Assets,AssetsCurrent
June 2008,-6730.714285714285,,
September 2008,-6730.714285714285,,
December 2008,-6730.714285714285,,
March 2009,-6730.714285714285,,
June 2009,-6730.714285714285,,
September 2009,-6730.714285714285,,
December 2009,-6730.714285714285,,
March 2010,-6629.0,,
June 2010,-19384.0,,
September 2010,-2003.0,,
December 2010,-21014.0,0.0,0.0
March 2011,-210252.0,,
June 2011,-152497.0,623532.0,9034.0
September 2011,-665214.0,418.0,418.0
December 2011,-37570.0,300.0,300.0
March 2012,-137978687.5,,
June 2012,-137978687.5,,
September 2012,-730616.0,698902721.0,25015.0
