,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,135103.0,,-143871.0,,,
June 2010,130530.0,,-137846.0,,,
September 2010,115790.0,,-132254.0,,,
December 2010,122451.0,,-135629.0,250268.0,16829.0,
March 2011,24613.0,,-48263.0,,,
June 2011,35718.0,,-59202.0,238796.0,11800.0,
September 2011,26598.0,,345211.0,91471.0,63551.0,
December 2011,205704.0,,-70670.0,181589.0,181589.0,
March 2012,44953.0,,7806.0,27429.0,27429.0,
June 2012,92649.0,,-51753.0,4215.0,4215.0,
September 2012,118364.0,,137046.0,53375.0,53375.0,
December 2012,,,-38318.0,60339.0,60339.0,
March 2013,193621.0,,325886.0,98474.0,98474.0,
June 2013,72584.0,,-25440.0,94913.0,94913.0,
September 2013,451687.0,,340818.0,583271.0,560379.0,
December 2013,,,-96934.0,237959.0,216294.0,
March 2014,,,77360.0,101718.0,81279.0,
June 2014,,,-16087.0,93997.0,60062.0,
September 2014,,,130883.0,143148.0,110970.0,
December 2014,,,-155798.0,92501.0,62079.0,
March 2015,,,92164.0,100685.0,61562.0,
June 2015,,,78957.0,191622.0,138351.0,
September 2015,,,-13228.0,223188.0,172005.0,
December 2015,,,102587.0,213900.0,163975.0,
March 2016,163810.0,,-4575.0,212789.0,164982.0,
June 2016,195154.0,,4819.0,206215.0,143836.0,
September 2016,251946.0,,-123867.0,176344.0,112929.0,
December 2016,173868.0,,181481.0,123044.0,62369.0,
March 2017,136456.0,,-9797.0,179390.0,121456.0,
June 2017,256086.0,,43555.0,222671.0,141940.0,
September 2017,0.0,,22155.0,139622.0,57857.0,
December 2017,-392542.0,,33558.0,189926.0,111163.0,
March 2018,304006.0,57821.0,-409393.0,419500.0,343740.0,
June 2018,502694.0,105202.0,-5638604.0,0.0,0.0,
September 2018,518910.0,124897.0,-567233.0,252731.0,252731.0,
December 2018,-1325610.0,88951.0,6581044.0,1033622.0,1002907.0,30715.0
March 2019,615236.0,103922.0,-1300995.0,2705635.0,2344460.0,361175.0
June 2019,1174498.0,600264.0,-1342544.0,6211220.0,5863129.0,348091.0
September 2019,6939212.0,381112.0,1259728.0,17632463.0,17350874.0,281589.0
December 2019,-4205736.0,169998.0,-3300763.0,12375090.0,12078960.0,296130.0
March 2020,1064749.0,286548.0,-5241840.0,6874960.0,6603218.0,271742.0
June 2020,1124819.0,267686.0,4942302.0,9110552.0,8869507.0,241045.0
September 2020,1456377.0,243923.0,-489810.0,8960899.0,8664186.0,296713.0
December 2020,5157809.0,565600.0,-4218032.0,12262739.0,12006044.0,256695.0
March 2021,12518701.0,653381.0,-13329432.0,53029116.0,52797281.0,231835.0
June 2021,5091310.0,808210.0,-39560.0,54139293.0,50449043.0,3690250.0
September 2021,8378388.0,1043385.0,-6049755.0,69122043.0,52582926.0,16539117.0
December 2021,11688370.0,1365074.0,-7034765.0,132672828.0,115690180.0,16982648.0
March 2022,8506796.0,1938133.0,-21315987.0,118908282.0,84350603.0,34557679.0
June 2022,11601765.0,1919944.0,10410085.0,139781295.0,84880116.0,54901179.0
