,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,204750.0,2280250.0,,
June 2012,204750.0,2280250.0,,
September 2012,204750.0,2280250.0,,
December 2012,204750.0,2280250.0,,
March 2013,216000.0,92000.0,,
June 2013,216000.0,-313000.0,,
September 2013,216000.0,-12304000.0,,
December 2013,216000.0,340000.0,185451000.0,35089000.0
March 2014,180250.0,-750000.0,,
June 2014,180250.0,-6146000.0,,
September 2014,180250.0,275000.0,176610000.0,39465000.0
December 2014,180250.0,-29536000.0,152049000.0,39622000.0
March 2015,293500.0,756000.0,150565000.0,43080000.0
June 2015,293500.0,341000.0,149555000.0,43904000.0
September 2015,293500.0,255000.0,152207000.0,43451000.0
December 2015,293500.0,-152000.0,153981000.0,43694000.0
March 2016,,274000.0,154768000.0,45991000.0
