,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
June 2010,2715.0,-6879.0,
September 2010,3490.0,-35761.0,
December 2010,,,
March 2011,,,93581.0
June 2011,3671.0,-13922.0,92970.0
September 2011,2849.0,-20920.0,87351.0
