,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,67150250.0,5744500.0,50565000.0,-6560250.0,,
June 2009,67150250.0,5744500.0,50565000.0,-6560250.0,,
September 2009,67150250.0,5744500.0,50565000.0,-6560250.0,,
December 2009,67150250.0,5744500.0,50565000.0,-6560250.0,,
March 2010,57266000.0,5536000.0,51730000.0,4091000.0,,
June 2010,60914000.0,6408000.0,54506000.0,6175000.0,,
September 2010,61341000.0,7114000.0,54227000.0,7526000.0,,
December 2010,67671000.0,6899000.0,60772000.0,17012000.0,403668000.0,248269000.0
March 2011,63739000.0,-6280000.0,-57459000.0,5866000.0,,
June 2011,73230000.0,-6717000.0,-66513000.0,5855000.0,429290000.0,276092000.0
September 2011,64490000.0,7240000.0,57250000.0,9728000.0,418065000.0,268456000.0
December 2011,68077000.0,33668000.0,308347000.0,11264000.0,424262000.0,272096000.0
March 2012,66984000.0,7270000.0,59714000.0,5324000.0,410573000.0,257223000.0
June 2012,67354000.0,-6935000.0,-60419000.0,13671000.0,415943000.0,265221000.0
September 2012,63762000.0,7353000.0,57193000.0,8745000.0,423074000.0,270191000.0
December 2012,64493000.0,21575000.0,177626000.0,13844000.0,420760000.0,273446000.0
March 2013,65640000.0,7518000.0,58122000.0,5059000.0,412249000.0,268220000.0
June 2013,66119000.0,7821000.0,58298000.0,14254000.0,422954000.0,281383000.0
September 2013,65633000.0,7970000.0,57663000.0,10617000.0,438981000.0,295709000.0
December 2013,66113000.0,7220000.0,58893000.0,10301000.0,456306000.0,315296000.0
March 2014,67680000.0,7481000.0,60199000.0,5795000.0,448469000.0,307118000.0
June 2014,72122000.0,7651000.0,64471000.0,15523000.0,466028000.0,320658000.0
September 2014,70059000.0,6844000.0,63215000.0,11792000.0,471250000.0,329245000.0
December 2014,70469000.0,7456000.0,63013000.0,17541000.0,486932000.0,347089000.0
March 2015,69827000.0,7710000.0,62117000.0,4439000.0,454153000.0,319186000.0
June 2015,72446000.0,8404000.0,64042000.0,14817000.0,469742000.0,328615000.0
September 2015,84087000.0,8207000.0,64681000.0,-951000.0,435280000.0,309401000.0
December 2015,69524000.0,8094000.0,61430000.0,13196000.0,432295000.0,293644000.0
March 2016,70405000.0,7904000.0,62439000.0,4439000.0,412700000.0,259446000.0
June 2016,72730000.0,8390000.0,64253000.0,15328000.0,432881000.0,277682000.0
September 2016,69041000.0,8418000.0,60623000.0,3559000.0,453074000.0,281557000.0
December 2016,70921000.0,10026000.0,61277000.0,15370000.0,470037000.0,297922000.0
March 2017,82402000.0,8446000.0,73903000.0,-3957000.0,467147000.0,287788000.0
June 2017,95212000.0,7886000.0,87513000.0,-2591000.0,997211000.0,426647000.0
September 2017,93558000.0,7907000.0,85711000.0,3559000.0,1002798000.0,423673000.0
December 2017,106205000.0,7774000.0,98237000.0,-3206000.0,993977000.0,423115000.0
March 2018,98700000.0,7996000.0,92269000.0,3300000.0,1015902000.0,434680000.0
June 2018,98200000.0,7906000.0,91864000.0,12744000.0,986084000.0,445262000.0
September 2018,91200000.0,7500000.0,83700000.0,9676000.0,970566000.0,439140000.0
December 2018,98900000.0,7298000.0,88467000.0,7700000.0,992544000.0,468644000.0
March 2019,97400000.0,7200000.0,90200000.0,5400000.0,1040700000.0,452400000.0
June 2019,100900000.0,8400000.0,92500000.0,14800000.0,1070800000.0,479400000.0
September 2019,92500000.0,8200000.0,84300000.0,14600000.0,1045100000.0,479500000.0
December 2019,99100000.0,8900000.0,90200000.0,10900000.0,1062900000.0,481000000.0
March 2020,88400000.0,7400000.0,82300000.0,5200000.0,1150200000.0,585200000.0
June 2020,67700000.0,6600000.0,60000000.0,14300000.0,1028200000.0,460900000.0
September 2020,86400000.0,7400000.0,79000000.0,11700000.0,1063500000.0,491300000.0
December 2020,101600000.0,8700000.0,92700000.0,2500000.0,1082600000.0,493600000.0
March 2021,77000000.0,7400000.0,79400000.0,25700000.0,1080800000.0,530500000.0
