,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,10150000.0,115600000.0,64775000.0,,,
June 2016,10150000.0,115600000.0,64775000.0,,,
September 2016,10150000.0,115600000.0,64775000.0,,,
December 2016,10150000.0,115600000.0,64775000.0,4493800000.0,,
March 2017,11000000.0,120100000.0,55300000.0,,,
June 2017,10900000.0,109300000.0,70700000.0,,,
September 2017,10500000.0,110000000.0,79700000.0,,,
December 2017,10100000.0,143900000.0,156000000.0,4725000000.0,732600000.0,3726600000.0
March 2018,11400000.0,131900000.0,52300000.0,5301100000.0,1524700000.0,3511300000.0
June 2018,11000000.0,143100000.0,43300000.0,4576800000.0,819700000.0,3496000000.0
September 2018,11300000.0,124100000.0,68200000.0,4583100000.0,835300000.0,3483800000.0
December 2018,11900000.0,120600000.0,67000000.0,4552700000.0,846500000.0,3441400000.0
March 2019,12300000.0,120100000.0,56400000.0,4474700000.0,746200000.0,3463900000.0
June 2019,12100000.0,113100000.0,60900000.0,4464800000.0,748200000.0,3452100000.0
September 2019,11800000.0,126200000.0,59900000.0,4636100000.0,806400000.0,3549400000.0
December 2019,12000000.0,125100000.0,45500000.0,4640300000.0,798700000.0,3557100000.0
March 2020,11900000.0,123100000.0,18600000.0,4730200000.0,885800000.0,3565800000.0
June 2020,10700000.0,104300000.0,25800000.0,4712400000.0,883100000.0,3552500000.0
September 2020,10500000.0,107400000.0,-138700000.0,4410600000.0,816000000.0,
December 2020,10400000.0,112200000.0,47100000.0,4366100000.0,764400000.0,
March 2021,11400000.0,117200000.0,65400000.0,4398000000.0,799000000.0,
June 2021,11700000.0,135200000.0,69166666.66666667,4709800000.0,902500000.0,
September 2021,13100000.0,139700000.0,69166666.66666667,4678900000.0,889700000.0,
December 2021,12400000.0,145800000.0,69166666.66666667,4674200000.0,911500000.0,
March 2022,15200000.0,142000000.0,67800000.0,4703600000.0,964900000.0,
June 2022,14600000.0,148500000.0,,4765600000.0,1068300000.0,
