,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,8145000.75,
June 2009,,8145000.75,
September 2009,,8145000.75,
December 2009,,8145000.75,
March 2010,152622.0,3449664.0,
June 2010,204959.0,-11334621.0,
September 2010,155468.0,1157519.0,
December 2010,405035.0,13013581.0,67708353.0
March 2011,277898.0,19599195.0,
June 2011,332384.0,-1931254.0,140505114.0
September 2011,254872.0,-8328316.0,101399029.0
December 2011,141351.0,4632367.0,77673016.0
March 2012,263318.0,14974251.0,165152262.0
June 2012,246651.0,-16473015.0,80296684.0
September 2012,215972.0,18039587.0,73010345.0
December 2012,216543.0,-2363671.0,64539315.0
March 2013,188826.0,3728234.0,58598893.0
June 2013,183346.0,-7060884.0,57223582.0
September 2013,165565.0,2662100.0,50788451.0
December 2013,146576.0,3631297.0,57155002.0
March 2014,141716.0,-912582.0,50222056.0
June 2014,129964.0,3141041.0,44215334.0
September 2014,154487.0,-6637563.0,51794711.0
December 2014,158731.0,-22691637.0,40833631.0
March 2015,183759.0,2319723.0,90774797.0
June 2015,242647.0,16886559.0,103347859.0
September 2015,214371.0,-23030119.0,71288331.0
December 2015,201786.0,-5359343.0,76350283.0
March 2016,199926.0,-8113755.0,80894897.0
June 2016,217778.0,1226777.0,80576875.0
September 2016,207751.0,4221704.0,70543204.0
December 2016,197053.0,7788472.0,70781713.0
March 2017,197728.0,-9350705.0,64185576.0
June 2017,160495.0,-6825037.0,63148020.0
September 2017,165568.0,9727638.0,58195464.0
December 2017,159011.0,6681750.0,48759489.0
March 2018,139201.0,384904.0,46972078.0
June 2018,135214.0,2844669.0,47532796.0
September 2018,124674.0,1872251.0,48926956.0
December 2018,115921.0,-16565874.0,32053399.0
March 2019,105844.0,10150232.0,41849013.0
June 2019,85605.0,2098838.0,39993600.0
September 2019,76166.0,-2345536.0,32206365.0
December 2019,73154.0,3462885.0,29761699.0
March 2020,65240.0,-24047486.0,28668831.0
June 2020,220795.0,44947758.0,116291413.0
September 2020,250690.0,6774629.0,82285283.0
December 2020,198972.0,14831640.0,81536106.0
March 2021,219445.0,23637937.0,110215562.0
June 2021,297117.0,15221567.0,120299224.0
September 2021,223334.0,4721655.0,75139516.0
December 2021,207204.0,4675929.0,80466432.0
March 2022,219858.0,25206169.0,111981283.0
June 2022,296572.0,19723104.0,145755548.0
