,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,3694500.0,-5533000.0,,
June 2018,3694500.0,-4331000.0,,
September 2018,4162000.0,-5249000.0,,
December 2018,7112000.0,-8563000.0,88056000.0,83852000.0
March 2019,8502000.0,-9901000.0,,
June 2019,9515000.0,-12006000.0,,
September 2019,11040000.0,-13351000.0,79758000.0,72142000.0
December 2019,13276000.0,-16672000.0,123376000.0,117570000.0
March 2020,14252000.0,-18417000.0,130813000.0,125018000.0
June 2020,13839000.0,-18657000.0,114295000.0,108398000.0
September 2020,12133000.0,-17078000.0,98075000.0,92304000.0
December 2020,14621000.0,-20066000.0,84098000.0,77929000.0
March 2021,12423000.0,-18715000.0,70486000.0,64240000.0
June 2021,15966000.0,-22386000.0,115269000.0,108864000.0
September 2021,14813000.0,-22626000.0,98765000.0,92688000.0
December 2021,9215000.0,-16807000.0,83311000.0,77392000.0
March 2022,8107000.0,-15443000.0,71099000.0,65276000.0
June 2022,6662000.0,-14558000.0,61078000.0,55188000.0
