,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,19620500.0,6422500.0,,
June 2010,19620500.0,6422500.0,,
September 2010,4591000.0,152000.0,,
December 2010,,,275528000.0,123431000.0
March 2011,14964000.0,-24714000.0,,
June 2011,13115000.0,2548000.0,,
September 2011,12533000.0,9609000.0,287102000.0,146866000.0
December 2011,8540000.0,854000.0,269654000.0,133900000.0
March 2012,15239000.0,-10230000.0,265603000.0,134169000.0
June 2012,13580000.0,-308000.0,288445000.0,157945000.0
September 2012,15339000.0,-3211000.0,268672000.0,147573000.0
December 2012,14820000.0,-11990000.0,279724000.0,127766000.0
March 2013,14345000.0,-14364000.0,279258000.0,131182000.0
June 2013,16188000.0,6675000.0,305100000.0,155330000.0
September 2013,14601000.0,-7302000.0,312287000.0,155715000.0
December 2013,14290000.0,-5138000.0,413990000.0,242226000.0
March 2014,13643000.0,-1153000.0,415426000.0,237145000.0
June 2014,14388000.0,7861000.0,425015000.0,241148000.0
September 2014,15404000.0,13007000.0,460665000.0,261018000.0
December 2014,17833000.0,867000.0,460528000.0,193277000.0
March 2015,17908000.0,-10484000.0,452263000.0,172674000.0
June 2015,22234000.0,9703000.0,599743000.0,230357000.0
September 2015,23555000.0,1619000.0,670202000.0,257271000.0
December 2015,24281000.0,-6252000.0,712902000.0,226496000.0
March 2016,23163000.0,-10027000.0,702716000.0,222912000.0
June 2016,23180000.0,-3477000.0,866178000.0,343141000.0
September 2016,25104000.0,37956000.0,942224000.0,331757000.0
December 2016,28553000.0,-15591000.0,945402000.0,341289000.0
March 2017,25817000.0,6900000.0,1154142000.0,551343000.0
June 2017,30200000.0,-2349000.0,1214825000.0,549640000.0
September 2017,30056000.0,24100000.0,1259701000.0,550374000.0
December 2017,33127000.0,-3073000.0,1276100000.0,311700000.0
March 2018,32300000.0,-3900000.0,1342319000.0,324323000.0
June 2018,31875000.0,16300000.0,1366575000.0,345689000.0
September 2018,32200000.0,15600000.0,1411022000.0,360471000.0
December 2018,30125000.0,2000000.0,1371300000.0,324100000.0
March 2019,32100000.0,-2700000.0,1437400000.0,329700000.0
June 2019,39200000.0,700000.0,1449700000.0,346800000.0
September 2019,32000000.0,13000000.0,1456300000.0,362500000.0
December 2019,26700000.0,3900000.0,1433300000.0,349000000.0
March 2020,33700000.0,-3100000.0,1543100000.0,332600000.0
June 2020,31700000.0,6600000.0,1504500000.0,307000000.0
September 2020,32100000.0,23500000.0,1915700000.0,727900000.0
December 2020,29500000.0,-1500000.0,1506300000.0,318200000.0
March 2021,29300000.0,-4800000.0,1512000000.0,318400000.0
June 2021,48300000.0,-20300000.0,1523600000.0,325800000.0
