,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,63098250.0,12309750.0,,,
June 2009,63098250.0,12309750.0,,,
September 2009,63098250.0,12309750.0,,,
December 2009,63098250.0,12309750.0,,,
March 2010,68273000.0,14461000.0,,,
June 2010,71705000.0,13195000.0,,,
September 2010,71532000.0,18881000.0,,,
December 2010,59369000.0,23194000.0,412822000.0,117492000.0,122899000.0
March 2011,67888000.0,10356000.0,,,
June 2011,64237000.0,4930000.0,380443000.0,78742000.0,120821000.0
September 2011,60732000.0,-3926000.0,366462000.0,73731000.0,112371000.0
December 2011,23989000.0,6179000.0,362251000.0,72658000.0,109579000.0
March 2012,57187000.0,-3055000.0,356352000.0,72465000.0,108587000.0
June 2012,55017000.0,-20708000.0,333601000.0,73266000.0,97882000.0
September 2012,50807000.0,-1484000.0,333928000.0,73491000.0,101945000.0
December 2012,41288000.0,-11939000.0,346774000.0,99513000.0,93165000.0
March 2013,53249000.0,-7487000.0,298658000.0,57022000.0,94699000.0
June 2013,45640000.0,-9378000.0,287140000.0,53776000.0,92251000.0
September 2013,44482000.0,-2276000.0,290286000.0,61594000.0,91321000.0
December 2013,35123000.0,-32145000.0,305949000.0,103622000.0,74995000.0
March 2014,46736000.0,-11094000.0,242058000.0,44509000.0,73423000.0
June 2014,45617000.0,-11596000.0,240159000.0,45929000.0,72948000.0
September 2014,41712000.0,-38081000.0,195447000.0,43466000.0,34808000.0
December 2014,34376000.0,4638000.0,213707000.0,113064000.0,30903000.0
March 2015,44009000.0,-6883000.0,176896000.0,79407000.0,30683000.0
June 2015,41248000.0,-7605000.0,175593000.0,80877000.0,30797000.0
September 2015,34944000.0,2581000.0,221908000.0,106629000.0,48652000.0
December 2015,-14821000.0,8557000.0,210279000.0,105264000.0,36263000.0
March 2016,40155000.0,-6068000.0,190300000.0,89181000.0,40643000.0
June 2016,23072000.0,-3138000.0,178998000.0,79427000.0,40492000.0
September 2016,24361000.0,-471000.0,190394000.0,91161000.0,41277000.0
December 2016,15541000.0,-18628000.0,163207000.0,66297000.0,41465000.0
March 2017,38324000.0,-10929000.0,136909000.0,59336000.0,22517000.0
June 2017,35554000.0,-6771000.0,130231000.0,52827000.0,22272000.0
September 2017,35499000.0,-1490000.0,117559000.0,40159000.0,23317000.0
December 2017,29402000.0,7707000.0,155213000.0,44718000.0,57629000.0
March 2018,37531000.0,-6874000.0,116871000.0,37855000.0,24999000.0
June 2018,34471000.0,-4104000.0,115795000.0,36655000.0,25672000.0
September 2018,36087000.0,-600000.0,122581000.0,44392000.0,27298000.0
December 2018,33155000.0,5033000.0,146038000.0,57111000.0,
March 2019,38146000.0,-5467000.0,155989000.0,37736000.0,
June 2019,35913000.0,-3064000.0,154898000.0,40178000.0,
September 2019,37451000.0,1340000.0,161737000.0,44362000.0,
December 2019,33666000.0,9206000.0,194763000.0,50477000.0,
March 2020,41148000.0,-1750000.0,169251000.0,42492000.0,
June 2020,35162000.0,783000.0,194901000.0,61006000.0,
September 2020,40700000.0,3512000.0,205816000.0,66844000.0,
December 2020,39189000.0,46020000.0,245190000.0,74164000.0,
March 2021,39633000.0,4489000.0,239853000.0,70782000.0,
June 2021,43318000.0,2426000.0,244646000.0,72500000.0,
September 2021,45209000.0,3839000.0,253456000.0,110953000.0,
December 2021,40763000.0,23964000.0,295299000.0,121627000.0,
March 2022,46684000.0,272000.0,287688000.0,113028000.0,
June 2022,45835000.0,259000.0,285416000.0,111464000.0,
