,NetIncomeLoss,Assets,AssetsCurrent
March 2007,458000000.0,,
June 2007,458000000.0,,
September 2007,458000000.0,,
December 2007,458000000.0,,
March 2008,759000000.0,,
June 2008,900000000.0,,
September 2008,775000000.0,,
December 2008,-74000000.0,28589000000.0,7332000000.0
March 2009,-59000000.0,,
June 2009,100000000.0,28916000000.0,7508000000.0
September 2009,341000000.0,28437000000.0,6926000000.0
December 2009,358000000.0,29465000000.0,7987000000.0
March 2010,538000000.0,29949000000.0,8780000000.0
June 2010,375000000.0,29500000000.0,8296000000.0
September 2010,1154000000.0,33485000000.0,8839000000.0
December 2010,58000000.0,35396000000.0,8780000000.0
March 2011,929000000.0,36637000000.0,9436000000.0
June 2011,607000000.0,36991000000.0,8886000000.0
September 2011,298000000.0,37339000000.0,7479000000.0
December 2011,-131000000.0,39136000000.0,8339000000.0
March 2012,545000000.0,40647000000.0,8212000000.0
June 2012,549000000.0,40614000000.0,7925000000.0
September 2012,557000000.0,42212000000.0,8157000000.0
December 2012,374000000.0,43441000000.0,8387000000.0
March 2013,1276000000.0,42379000000.0,11418000000.0
June 2013,1431000000.0,41428000000.0,9992000000.0
September 2013,420000000.0,41896000000.0,9257000000.0
December 2013,1925000000.0,42754000000.0,8599000000.0
March 2014,386000000.0,41424000000.0,7048000000.0
June 2014,931000000.0,41071000000.0,8767000000.0
September 2014,1008000000.0,40975000000.0,8865000000.0
December 2014,-8000000.0,38578000000.0,6687000000.0
March 2015,-389000000.0,36101000000.0,4323000000.0
June 2015,-567000000.0,35558000000.0,3926000000.0
September 2015,-279000000.0,36456000000.0,5597000000.0
December 2015,-1821000000.0,34195000000.0,4404000000.0
March 2016,-509000000.0,34808000000.0,4945000000.0
June 2016,-392000000.0,34234000000.0,4631000000.0
September 2016,-339000000.0,34459000000.0,4893000000.0
December 2016,-4892000000.0,28621000000.0,4276000000.0
March 2017,-324000000.0,28100000000.0,4171000000.0
June 2017,-449000000.0,27798000000.0,4270000000.0
September 2017,-624000000.0,26600000000.0,4083000000.0
December 2017,-2677000000.0,23112000000.0,6157000000.0
March 2018,-106000000.0,22072000000.0,5014000000.0
June 2018,-130000000.0,21464000000.0,4694000000.0
September 2018,-42000000.0,21467000000.0,4501000000.0
December 2018,-4000000.0,21433000000.0,4459000000.0
March 2019,32000000.0,21716000000.0,3834000000.0
June 2019,-6000000.0,21695000000.0,3684000000.0
September 2019,-212000000.0,21631000000.0,3398000000.0
December 2019,-222000000.0,21782000000.0,3156000000.0
March 2020,-2433000000.0,20717000000.0,4270000000.0
June 2020,-320000000.0,19546000000.0,3115000000.0
September 2020,-243000000.0,18969000000.0,3136000000.0
December 2020,-97000000.0,18821000000.0,3081000000.0
March 2021,252000000.0,18951000000.0,3522000000.0
June 2021,-73000000.0,19166000000.0,3969000000.0
September 2021,115000000.0,19490000000.0,3892000000.0
December 2021,265000000.0,20515000000.0,4346000000.0
March 2022,417000000.0,19798000000.0,3266000000.0
June 2022,667000000.0,21180000000.0,3969000000.0
