,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,75478250.0,,13104500.0,,
March 2009,75478250.0,,13104500.0,,
June 2009,75478250.0,,13104500.0,,
September 2009,75478250.0,,13104500.0,,
December 2009,69829000.0,,7827000.0,967230000.0,509629000.0
March 2010,67051000.0,,-6456000.0,1003717000.0,544289000.0
June 2010,74056000.0,,16291000.0,1061691000.0,604210000.0
September 2010,75647000.0,,16864000.0,1042189000.0,577544000.0
December 2010,74970000.0,,10052000.0,1040565000.0,581242000.0
March 2011,72059000.0,,-6177000.0,1089991000.0,633264000.0
June 2011,83585000.0,,24088000.0,1222069000.0,740788000.0
September 2011,85269000.0,,31257000.0,1156964000.0,678865000.0
December 2011,82985000.0,,19115000.0,1151505000.0,641820000.0
March 2012,83963000.0,,3144000.0,1252190000.0,741069000.0
June 2012,89459000.0,,25415000.0,1222087000.0,667549000.0
September 2012,101325000.0,,27891000.0,1216982000.0,630775000.0
December 2012,94503000.0,,18206000.0,1287028000.0,646286000.0
March 2013,97705000.0,,-161000.0,1292041000.0,655852000.0
June 2013,99380000.0,,27158000.0,1405363000.0,772101000.0
September 2013,110088000.0,,27404000.0,1338696000.0,705083000.0
December 2013,99818000.0,,14957000.0,1348743000.0,719921000.0
March 2014,104004000.0,,-12117000.0,1431547000.0,805803000.0
June 2014,105004000.0,,26799000.0,1499192000.0,865002000.0
September 2014,120151000.0,,24207000.0,1433896000.0,798338000.0
December 2014,113745000.0,,12907000.0,1386967000.0,698994000.0
March 2015,110979000.0,,-9786000.0,1390505000.0,720706000.0
June 2015,121445000.0,,28349000.0,1575339000.0,893410000.0
September 2015,132115000.0,,30807000.0,1539428000.0,864320000.0
December 2015,206344000.0,176973250.0,7118000.0,2934294000.0,1137829000.0
March 2016,191881000.0,176973250.0,-5719000.0,2966847000.0,1184066000.0
June 2016,203696000.0,176973250.0,41126000.0,3334893000.0,1502618000.0
September 2016,206164000.0,176973250.0,47392000.0,3113859000.0,1302190000.0
December 2016,204110000.0,177344000.0,20430000.0,3092140000.0,1301529000.0
March 2017,207533000.0,177344000.0,-9356000.0,3140133000.0,1314676000.0
June 2017,212883000.0,183600000.0,44659000.0,3424372000.0,1566934000.0
September 2017,235317000.0,205088000.0,45131000.0,3449557000.0,1603839000.0
December 2017,220657000.0,193753000.0,67596000.0,4565278000.0,2739041000.0
March 2018,395775000.0,341587000.0,-66655000.0,6182370000.0,2094715000.0
June 2018,389081000.0,323194000.0,49375000.0,6590821000.0,2608417000.0
September 2018,383182000.0,328666000.0,48310000.0,6508662000.0,2400867000.0
December 2018,397315000.0,327693000.0,-893000.0,6348037000.0,2301080000.0
March 2019,389618000.0,320408000.0,-68086000.0,6226228000.0,2233688000.0
June 2019,398282000.0,328827000.0,30987000.0,6531632000.0,2592714000.0
September 2019,110985000.0,115872000.0,27392000.0,6392812000.0,2514247000.0
December 2019,390769000.0,326919000.0,-23410000.0,6538529000.0,2253775000.0
March 2020,523361000.0,318510000.0,-122640000.0,7109989000.0,3031983000.0
June 2020,293500000.0,295426000.0,-6800000.0,7279900000.0,3265700000.0
September 2020,456470000.0,332145000.0,71900000.0,6957500000.0,2976800000.0
December 2020,304600000.0,265200000.0,-220500000.0,6333600000.0,3487700000.0
March 2021,310000000.0,267800000.0,-6300000.0,5688400000.0,2778100000.0
June 2021,336600000.0,296300000.0,76500000.0,5599300000.0,2679500000.0
September 2021,349700000.0,309400000.0,104800000.0,5554500000.0,2668700000.0
December 2021,,,68000000.0,5549300000.0,2609900000.0
March 2022,348200000.0,309300000.0,55800000.0,5848900000.0,2911400000.0
June 2022,395800000.0,355400000.0,174500000.0,6282700000.0,3347600000.0
