,NetIncomeLoss,Assets
December 2006,-80612.69230769231,
March 2007,-80612.69230769231,
June 2007,-80612.69230769231,
September 2007,-80612.69230769231,
December 2007,-80612.69230769231,
March 2008,-80612.69230769231,
June 2008,-80612.69230769231,
September 2008,-80612.69230769231,
December 2008,-80612.69230769231,
March 2009,-80612.69230769231,
June 2009,-80612.69230769231,
September 2009,-80612.69230769231,
December 2009,-80612.69230769231,
March 2010,-500.0,
June 2010,-500.0,
September 2010,-500.0,
December 2010,-6307.0,4000.0
March 2011,-8639.0,
June 2011,-14000.0,
September 2011,-19101.0,2760.0
December 2011,-21901.0,260.0
March 2012,-6208.0,260.0
June 2012,-6208.0,260.0
September 2012,-102607.0,36883.0
