,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,412830.0,1737128.5,,,
June 2010,412830.0,1737128.5,,,
September 2010,490597.0,2179026.0,,,
December 2010,501707.0,1614587.0,25014359.0,10999323.0,2760746.0
March 2011,522940.0,1734608.0,,,
June 2011,613287.0,2260211.0,,,
September 2011,774035.0,3099799.0,33604002.0,14359437.0,
December 2011,-211396.0,3740208.0,33247151.0,14146908.0,2796828.0
March 2012,465135.0,3157945.0,34664218.0,15870601.0,2795299.0
June 2012,530551.0,3979612.0,37809472.0,14172580.0,7874030.0
