,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,66084250.0,6248750.0,,
June 2009,,66084250.0,6248750.0,,
September 2009,,66084250.0,6248750.0,,
December 2009,,66084250.0,6248750.0,773067000.0,
March 2010,,68838000.0,1726000.0,,
June 2010,,72014000.0,6077000.0,,
September 2010,,74166000.0,15825000.0,,
December 2010,,78423000.0,11983000.0,895757000.0,584953000.0
March 2011,,80068000.0,14192000.0,,
June 2011,,82407000.0,14027000.0,887160000.0,575720000.0
September 2011,,80319000.0,12965000.0,906195000.0,588276000.0
December 2011,,81928000.0,9958000.0,996398000.0,600102000.0
March 2012,,88912000.0,9403000.0,1022311000.0,627061000.0
June 2012,,86838000.0,16479000.0,1017077000.0,627085000.0
September 2012,,89153000.0,14982000.0,1098977000.0,639717000.0
December 2012,,84127000.0,14161000.0,1096993000.0,618045000.0
March 2013,,96420000.0,7154000.0,1136066000.0,659712000.0
June 2013,,90219000.0,17892000.0,1151178000.0,674002000.0
September 2013,,87436000.0,19179000.0,1164164000.0,673531000.0
December 2013,,89870000.0,12875000.0,1140631000.0,665205000.0
March 2014,,92302000.0,11457000.0,1147839000.0,674653000.0
June 2014,,101590000.0,16573000.0,1245573000.0,715422000.0
September 2014,,103502000.0,14779000.0,1226302000.0,705942000.0
December 2014,,99805000.0,15063000.0,1199281000.0,662256000.0
March 2015,,105554000.0,12749000.0,1193653000.0,653619000.0
June 2015,,101953000.0,21691000.0,1216003000.0,669792000.0
September 2015,,100153000.0,17224000.0,1223704000.0,679756000.0
December 2015,,105383000.0,8774000.0,1441205000.0,676035000.0
March 2016,,116108000.0,9777000.0,1463952000.0,695091000.0
June 2016,,113905000.0,16495000.0,1465507000.0,717428000.0
September 2016,,104404000.0,17455000.0,1442077000.0,701479000.0
December 2016,,108741000.0,15127000.0,1426286000.0,698553000.0
March 2017,,110628000.0,6291000.0,1429192000.0,705128000.0
June 2017,,107556000.0,13458000.0,1449135000.0,724755000.0
September 2017,,106349000.0,16280000.0,1459441000.0,732898000.0
December 2017,,106359000.0,13797000.0,1455452000.0,747869000.0
March 2018,,111753000.0,14066000.0,1485761000.0,761656000.0
June 2018,,45939000.0,15094000.0,1442194000.0,733547000.0
September 2018,,110246000.0,1432000.0,1431649000.0,737952000.0
December 2018,,-95667000.0,23577000.0,1474062000.0,773105000.0
March 2019,2974000.0,41951000.0,14125000.0,1535968000.0,768967000.0
June 2019,2974000.0,41808000.0,13466000.0,1564839000.0,786028000.0
September 2019,2974000.0,43855000.0,142776000.0,1430347000.0,953758000.0
December 2019,2974000.0,49573000.0,39462000.0,1418943000.0,936488000.0
March 2020,4855000.0,60989000.0,285000.0,1577561000.0,825198000.0
June 2020,2847000.0,44880000.0,-100000.0,1560084000.0,808941000.0
September 2020,3634000.0,45224000.0,-38507000.0,1411910000.0,708632000.0
December 2020,3419000.0,48813000.0,-31420000.0,1306393000.0,597974000.0
March 2021,4226000.0,38128000.0,7984000.0,1250737000.0,557485000.0
June 2021,3238000.0,38719000.0,11856000.0,1216665000.0,529226000.0
September 2021,2540000.0,39335000.0,14667000.0,1221700000.0,544975000.0
December 2021,6068000.0,36292000.0,9169000.0,1198482000.0,546543000.0
March 2022,5113000.0,39721000.0,4028000.0,1180255000.0,536396000.0
June 2022,5215000.0,39250000.0,4064000.0,1158097000.0,515134000.0
