,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,18016000.0,11538000.0,1758000.0,,,
June 2010,18749000.0,11746000.0,3092000.0,,,
September 2010,21262000.0,12410000.0,11271000.0,,,
December 2010,21023000.0,13023000.0,48583000.0,278808000.0,225067000.0,2697000.0
March 2011,21658000.0,13149000.0,11855000.0,,,
June 2011,21966000.0,14148000.0,7756000.0,301321000.0,218403000.0,2481000.0
September 2011,22154000.0,15142000.0,4645000.0,302272000.0,202866000.0,11819000.0
December 2011,26424000.0,17626000.0,2308000.0,318559000.0,181459000.0,11542000.0
March 2012,25806000.0,15471000.0,3893000.0,332185000.0,264132000.0,10159000.0
June 2012,41945000.0,25671000.0,173000.0,366760000.0,239111000.0,10477000.0
September 2012,41686000.0,28072000.0,408000.0,367983000.0,225688000.0,
December 2012,43175000.0,29139000.0,46000.0,353550000.0,184574000.0,
March 2013,41538000.0,28070000.0,-2404000.0,362252000.0,177394000.0,
June 2013,42065000.0,28334000.0,-39913000.0,323078000.0,181781000.0,
September 2013,40772000.0,28510000.0,-11935000.0,314134000.0,160781000.0,
December 2013,41464000.0,29622000.0,-11902000.0,295260000.0,150717000.0,
March 2014,49286000.0,35266000.0,-23253000.0,275771000.0,173236000.0,
June 2014,45301000.0,31216000.0,-21849000.0,254563000.0,147523000.0,
September 2014,50259000.0,29073000.0,-27637000.0,234098000.0,146715000.0,
December 2014,46323000.0,21679000.0,-25385000.0,210915000.0,142240000.0,
