,NetIncomeLoss,Assets,AssetsCurrent
December 2007,36806500.0,,
March 2008,36806500.0,,
June 2008,36806500.0,,
September 2008,36806500.0,,
December 2008,42151500.0,,
March 2009,42151500.0,,
June 2009,51121000.0,,
September 2009,54272000.0,3789881000.0,2214535000.0
December 2009,45782000.0,,
March 2010,58500000.0,,
June 2010,64842000.0,3999840000.0,2377945000.0
September 2010,67800000.0,5242909000.0,2946499000.0
December 2010,56868000.0,5620040000.0,2984264000.0
March 2011,57715000.0,5665358000.0,2964656000.0
June 2011,73834000.0,5886631000.0,3092385000.0
September 2011,87400000.0,5789328000.0,2990066000.0
December 2011,47931000.0,5994615000.0,3187915000.0
March 2012,49000000.0,6013232000.0,3167476000.0
June 2012,69413000.0,5863640000.0,3046926000.0
September 2012,-224900000.0,5664568000.0,3147293000.0
December 2012,38100000.0,5808025000.0,3258532000.0
March 2013,53811000.0,5685144000.0,3161809000.0
June 2013,70800000.0,5539368000.0,3049684000.0
September 2013,76500000.0,5665623000.0,3131602000.0
December 2013,56396000.0,5837421000.0,3248847000.0
March 2014,40200000.0,5645278000.0,3023901000.0
June 2014,69240000.0,5753742000.0,3121810000.0
September 2014,64100000.0,6123377000.0,3434113000.0
December 2014,-103503000.0,14253269000.0,6100785000.0
March 2015,266000.0,14016005000.0,5985183000.0
June 2015,-17192000.0,14236126000.0,6227370000.0
September 2015,1100000.0,14014300000.0,6246085000.0
December 2015,-20367000.0,13529403000.0,5896574000.0
March 2016,41900000.0,13989215000.0,6285936000.0
June 2016,67444000.0,13878327000.0,6171895000.0
September 2016,7200000.0,13726745000.0,6000771000.0
December 2016,47200000.0,13508996000.0,5985101000.0
March 2017,102396000.0,13641041000.0,6166308000.0
June 2017,101327000.0,13836242000.0,6333291000.0
September 2017,88500000.0,14396956000.0,6682222000.0
December 2017,111314000.0,14622951000.0,6842040000.0
March 2018,-119733000.0,14617332000.0,6923960000.0
June 2018,60910000.0,14727417000.0,7043842000.0
September 2018,84000000.0,14681131000.0,7127322000.0
December 2018,51519000.0,14767650000.0,7249734000.0
March 2019,77845000.0,14737023000.0,7240640000.0
June 2019,83738000.0,14795212000.0,7271825000.0
September 2019,-474200000.0,14461591000.0,7534645000.0
December 2019,40604000.0,15229359000.0,7466933000.0
March 2020,-86100000.0,13115346000.0,7378257000.0
June 2020,89339000.0,13045053000.0,7290362000.0
September 2020,-230300000.0,12998951000.0,7530366000.0
December 2020,26128000.0,12504555000.0,6900892000.0
March 2021,39359000.0,11983833000.0,6258426000.0
June 2021,11531000.0,11963091000.0,6248493000.0
September 2021,96200000.0,11733954000.0,6173543000.0
December 2021,61548000.0,11443018000.0,5930268000.0
March 2022,41557000.0,11196063000.0,5697176000.0
June 2022,101888000.0,11248347000.0,5795787000.0
