,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2019,215840750.0,516825.0,,
June 2019,215840750.0,0.0,,
September 2019,215840750.0,-21231.0,,
December 2019,215840750.0,-17771.0,412494.0,412494.0
March 2020,435107000.0,516825.0,427376055.0,1496747.0
June 2020,290411000.0,-48557.0,426922501.0,862643.0
September 2020,382568000.0,-5349146.0,425796377.0,473233.0
December 2020,445548000.0,-926428.0,11493476000.0,234462.0
March 2021,316979000.0,47985000.0,10372626000.0,
June 2021,344478000.0,8264000.0,16844098000.0,
September 2021,356974000.0,25246000.0,16480950000.0,
December 2021,373621000.0,16950000.0,22528358000.0,
March 2022,364462000.0,21930000.0,10990953000.0,
June 2022,348011000.0,8366000.0,11016910000.0,
