,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2012,7967250.0,3955750.0,-7045000.0,,,
December 2012,7967250.0,3955750.0,-7045000.0,,,
March 2013,7967250.0,3955750.0,-7045000.0,,,
June 2013,7967250.0,3955750.0,-7045000.0,,,
September 2013,10085500.0,4564000.0,-5344500.0,,,
December 2013,10085500.0,4564000.0,-5344500.0,,,
March 2014,10085500.0,4564000.0,-5344500.0,,,
June 2014,10085500.0,4564000.0,-5344500.0,74998000.0,69273000.0,
September 2014,11679000.0,5059000.0,2520000.0,,,
December 2014,11547000.0,4768000.0,3375000.0,,,
March 2015,13902000.0,5490000.0,5965000.0,,,
June 2015,16398000.0,6701000.0,9261000.0,305658000.0,290412000.0,529000.0
September 2015,18653000.0,6991000.0,14432000.0,316975000.0,298323000.0,
December 2015,19320000.0,8299000.0,24105000.0,349573000.0,295022000.0,33123000.0
March 2016,20995000.0,8709000.0,20799000.0,366372000.0,289345000.0,50814000.0
June 2016,21229000.0,9232000.0,17273000.0,397438000.0,309750000.0,87688000.0
September 2016,23635000.0,9935000.0,15616000.0,412945000.0,323354000.0,
December 2016,23878000.0,10344000.0,9765000.0,424743000.0,339796000.0,84947000.0
March 2017,26672000.0,11458000.0,14175000.0,456970000.0,369466000.0,87504000.0
June 2017,27951000.0,12725000.0,22524000.0,492422000.0,364939000.0,127483000.0
September 2017,32658000.0,14363000.0,27971000.0,549206000.0,424587000.0,124619000.0
December 2017,36399000.0,16420000.0,19502000.0,641305000.0,476686000.0,164619000.0
March 2018,38833000.0,17875000.0,35686000.0,731561000.0,571212000.0,160349000.0
June 2018,41281000.0,19551000.0,34568000.0,783230000.0,616047000.0,167183000.0
September 2018,43945000.0,20109000.0,45643000.0,852178000.0,655653000.0,196525000.0
December 2018,55757000.0,24710000.0,12936000.0,964472000.0,678113000.0,287163000.0
March 2019,58062000.0,26199000.0,19016000.0,1176923000.0,717532000.0,459391000.0
June 2019,65317000.0,29505000.0,33128000.0,1221694000.0,730544000.0,491150000.0
September 2019,73292000.0,30747000.0,41627000.0,1337592000.0,834803000.0,502789000.0
December 2019,92721000.0,34900000.0,52778000.0,1494624000.0,932763000.0,561861000.0
March 2020,72233000.0,36695000.0,42248000.0,1513840000.0,955919000.0,557921000.0
June 2020,72998000.0,38098000.0,36668000.0,1605826000.0,1072998000.0,532828000.0
September 2020,77669000.0,40817000.0,43751000.0,2278296000.0,1744981000.0,533315000.0
December 2020,95898000.0,47513000.0,17655000.0,2437109000.0,1719341000.0,717768000.0
March 2021,95946000.0,46977000.0,30076000.0,2464595000.0,1585107000.0,879488000.0
June 2021,100633000.0,52664000.0,45092000.0,2564325000.0,1488911000.0,1075414000.0
September 2021,106147000.0,55666000.0,47001000.0,2656833000.0,1552554000.0,1104279000.0
December 2021,119453000.0,64326000.0,47001000.0,2892060000.0,1711291000.0,1180769000.0
March 2022,128094000.0,66349000.0,33123000.0,3682915000.0,2462317000.0,1220598000.0
June 2022,146630000.0,74847000.0,15084000.0,3772778000.0,2283808000.0,1488970000.0
