,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,81500000.0,542000000.0,,
June 2008,81500000.0,542000000.0,,
September 2008,81500000.0,672000000.0,,
December 2008,81500000.0,468000000.0,14385000000.0,7411000000.0
March 2009,81250000.0,378000000.0,,
June 2009,81250000.0,262000000.0,,
September 2009,81250000.0,262000000.0,16337000000.0,8699000000.0
December 2009,81250000.0,243000000.0,16538000000.0,8638000000.0
March 2010,91500000.0,206000000.0,16980000000.0,8814000000.0
June 2010,91500000.0,480000000.0,17540000000.0,9203000000.0
September 2010,91500000.0,544000000.0,18198000000.0,9216000000.0
December 2010,91500000.0,605000000.0,18297000000.0,8886000000.0
March 2011,100250000.0,511000000.0,18990000000.0,9028000000.0
June 2011,100250000.0,739000000.0,19956000000.0,9540000000.0
September 2011,100250000.0,683000000.0,21204000000.0,10306000000.0
December 2011,100250000.0,906000000.0,23677000000.0,11577000000.0
March 2012,115000000.0,627000000.0,24668000000.0,12018000000.0
June 2012,115000000.0,737000000.0,25571000000.0,12534000000.0
September 2012,115000000.0,602000000.0,26312000000.0,12766000000.0
December 2012,115000000.0,669000000.0,27410000000.0,13086000000.0
March 2013,147000000.0,-18000000.0,27684000000.0,13152000000.0
June 2013,147000000.0,644000000.0,27418000000.0,12621000000.0
September 2013,147000000.0,706000000.0,27948000000.0,12890000000.0
December 2013,147000000.0,793000000.0,29223000000.0,13704000000.0
March 2014,150250000.0,622000000.0,29256000000.0,13486000000.0
June 2014,150250000.0,774000000.0,30484000000.0,14165000000.0
September 2014,150250000.0,1203000000.0,31583000000.0,14847000000.0
December 2014,150250000.0,901000000.0,32240000000.0,15068000000.0
March 2015,121750000.0,-643000000.0,30587000000.0,13825000000.0
June 2015,121750000.0,54000000.0,30606000000.0,15224000000.0
September 2015,121750000.0,-54000000.0,30248000000.0,14919000000.0
December 2015,121750000.0,-28000000.0,36942000000.0,21609000000.0
March 2016,82250000.0,-2412000000.0,33932000000.0,19105000000.0
June 2016,82250000.0,-3208000000.0,27737000000.0,12580000000.0
September 2016,82250000.0,6000000.0,26755000000.0,11760000000.0
December 2016,82250000.0,-149000000.0,27000000000.0,11677000000.0
March 2017,90000000.0,-32000000.0,24885000000.0,9828000000.0
June 2017,90000000.0,28000000.0,25325000000.0,10260000000.0
September 2017,90000000.0,365000000.0,25790000000.0,10144000000.0
December 2017,90000000.0,-824000000.0,25085000000.0,10777000000.0
March 2018,97500000.0,46000000.0,25191000000.0,11035000000.0
June 2018,97500000.0,511000000.0,25765000000.0,11436000000.0
September 2018,97500000.0,435000000.0,25751000000.0,11436000000.0
December 2018,97500000.0,664000000.0,25982000000.0,11151000000.0
March 2019,101000000.0,152000000.0,26989000000.0,11188000000.0
June 2019,101000000.0,75000000.0,26880000000.0,11220000000.0
September 2019,101000000.0,295000000.0,26789000000.0,11220000000.0
December 2019,101000000.0,-1653000000.0,25377000000.0,11212000000.0
March 2020,77250000.0,-1017000000.0,23622000000.0,10655000000.0
June 2020,77250000.0,-1676000000.0,21104000000.0,9099000000.0
September 2020,77250000.0,-17000000.0,20874000000.0,9023000000.0
December 2020,77250000.0,-235000000.0,20680000000.0,9475000000.0
March 2021,80250000.0,170000000.0,20575000000.0,9520000000.0
June 2021,80250000.0,227000000.0,20917000000.0,9927000000.0
September 2021,80250000.0,236000000.0,21025000000.0,9431000000.0
December 2021,80250000.0,824000000.0,22321000000.0,9943000000.0
