,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,19507750.0,3790500.0,-7463250.0,,
June 2019,19507750.0,3790500.0,-7463250.0,,
September 2019,19507750.0,3790500.0,-7463250.0,,
December 2019,19507750.0,3790500.0,-7463250.0,,
March 2020,17312000.0,4240000.0,-6314000.0,,
June 2020,16427000.0,4080000.0,-3252000.0,,
September 2020,16447000.0,4064000.0,-1372000.0,,
December 2020,19235000.0,4126000.0,-1590000.0,81342000.0,64069000.0
March 2021,20950000.0,3945000.0,-2158000.0,,
June 2021,21991000.0,4541000.0,-4131000.0,204771000.0,188065000.0
September 2021,24987000.0,4775000.0,-6587000.0,195058000.0,178522000.0
December 2021,25080000.0,5849000.0,-8087000.0,192254000.0,175887000.0
March 2022,25641000.0,5761000.0,-6360000.0,209595000.0,169214000.0
June 2022,17243000.0,6587000.0,-289000.0,212092000.0,177087000.0
