,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,758000.0,49572750.0,-6180750.0,,
December 2008,758000.0,49572750.0,-6180750.0,,
March 2009,758000.0,49572750.0,-6180750.0,,
June 2009,758000.0,49572750.0,-6180750.0,,
September 2009,739500.0,42564000.0,8090000.0,,
December 2009,739500.0,47182000.0,11182000.0,,
March 2010,739500.0,42161000.0,2656000.0,,
June 2010,739500.0,40839000.0,6691000.0,1198087000.0,313817000.0
September 2010,954750.0,50146000.0,9095000.0,1280884000.0,349930000.0
December 2010,954750.0,55004000.0,16267000.0,1282036000.0,353282000.0
March 2011,954750.0,53664000.0,16772000.0,1325586000.0,361937000.0
June 2011,954750.0,49796000.0,12848000.0,1333504000.0,371066000.0
September 2011,976500.0,55231000.0,11690000.0,1337509000.0,388267000.0
December 2011,976500.0,65384000.0,20038000.0,1648435000.0,448535000.0
March 2012,976500.0,62528000.0,24107000.0,1683250000.0,477908000.0
June 2012,976500.0,54452000.0,23390000.0,1673593000.0,448808000.0
September 2012,1879000.0,62295000.0,16386000.0,1699411000.0,455737000.0
December 2012,1879000.0,75744000.0,31622000.0,2149268000.0,537869000.0
March 2013,1879000.0,70087000.0,40715000.0,2137769000.0,553637000.0
June 2013,1879000.0,66624000.0,25933000.0,2258494000.0,575172000.0
September 2013,2512250.0,73587000.0,27655000.0,2344821000.0,622207000.0
December 2013,2512250.0,75237000.0,41231000.0,2372318000.0,636916000.0
March 2014,2512250.0,78268000.0,35241000.0,2838052000.0,765185000.0
June 2014,2512250.0,52418000.0,25795000.0,2965317000.0,803603000.0
September 2014,2567750.0,80735000.0,18855000.0,3004829000.0,869410000.0
December 2014,2567750.0,88621000.0,44575000.0,2991703000.0,905365000.0
March 2015,2567750.0,72510000.0,38001000.0,2981199000.0,880904000.0
June 2015,2567750.0,71337000.0,72152000.0,3097270000.0,933019000.0
September 2015,2838500.0,86254000.0,31302000.0,3152176000.0,964964000.0
December 2015,2838500.0,68981000.0,58080000.0,3316860000.0,1001366000.0
March 2016,2838500.0,93915000.0,48985000.0,3231166000.0,946202000.0
June 2016,2838500.0,38873000.0,-88597000.0,3008080000.0,900234000.0
September 2016,2537250.0,84967000.0,8604000.0,2966168000.0,895608000.0
December 2016,2537250.0,85187000.0,27185000.0,2920942000.0,902389000.0
March 2017,2537250.0,82576000.0,31328000.0,2933583000.0,905048000.0
June 2017,2537250.0,79033000.0,313000.0,2931104000.0,874781000.0
September 2017,2424000.0,90721000.0,19846000.0,3031847000.0,944896000.0
December 2017,2424000.0,90372000.0,47103000.0,3087337000.0,979310000.0
March 2018,2424000.0,86063000.0,12686000.0,3120524000.0,1155661000.0
June 2018,2424000.0,72275000.0,-69941000.0,2946674000.0,1051587000.0
September 2018,2780000.0,82257000.0,-37425000.0,2903030000.0,1014861000.0
December 2018,2780000.0,78496000.0,-66501000.0,2803491000.0,951426000.0
March 2019,2780000.0,87739000.0,-65837000.0,2778271000.0,905026000.0
June 2019,2780000.0,92457000.0,-13551000.0,2582620000.0,701787000.0
September 2019,2913250.0,80680000.0,-107021000.0,2236433000.0,564859000.0
December 2019,2913250.0,79078000.0,-964000.0,2284945000.0,576753000.0
March 2020,2913250.0,85447000.0,24339000.0,2236137000.0,604054000.0
June 2020,2913250.0,79171000.0,3239000.0,2188452000.0,560934000.0
September 2020,2593000.0,79152000.0,485000.0,2199734000.0,612751000.0
December 2020,2593000.0,83620000.0,2140000.0,2265599000.0,636455000.0
March 2021,2593000.0,74223000.0,34254000.0,2239888000.0,596297000.0
June 2021,2593000.0,65373000.0,40485000.0,2205908000.0,577055000.0
September 2021,2354000.0,73989000.0,19411000.0,2142265000.0,532324000.0
December 2021,2354000.0,80136000.0,30889000.0,2485369000.0,578972000.0
March 2022,2354000.0,75750000.0,24531000.0,2441480000.0,559591000.0
June 2022,2354000.0,70790000.0,3042000.0,2458384000.0,600126000.0
