,OperatingExpenses,NetIncomeLoss,Assets
March 2009,21327455.25,-445441.5,
June 2009,21327455.25,-445441.5,
September 2009,21327455.25,-445441.5,
December 2009,21327455.25,-445441.5,
March 2010,19629809.0,-1074680.0,
June 2010,21954502.0,-4020555.0,
September 2010,20792896.0,-2389954.0,
December 2010,14590805.0,-785641.0,1132782745.0
March 2011,18970354.0,-706817.0,
June 2011,19076733.0,386613.0,1164642447.0
September 2011,18312308.0,800166.0,1187628582.0
December 2011,12306254.0,4501312.0,1193266118.0
March 2012,20267902.0,1546739.0,1177712358.0
June 2012,19202120.0,-603637.0,1178103762.0
September 2012,20552118.0,-924097.0,1221088408.0
December 2012,19863750.0,-4352852.0,1288656905.0
March 2013,22314000.0,2031914.0,1328571435.0
June 2013,29712000.0,-6593000.0,1413086709.0
September 2013,26815000.0,1256250.0,1404286678.0
December 2013,23055000.0,455101.0,1763927000.0
March 2014,37454000.0,4332000.0,1759890000.0
June 2014,36524000.0,-2976000.0,1747479000.0
September 2014,89892000.0,-14284000.0,4008084000.0
December 2014,66329000.0,7227000.0,3874216000.0
March 2015,68345000.0,7179000.0,3758324000.0
June 2015,67636000.0,6727000.0,3795875000.0
September 2015,70236000.0,2526000.0,3837647000.0
December 2015,68991000.0,10685000.0,3766038000.0
March 2016,70858000.0,1402000.0,3729750000.0
June 2016,73317000.0,-1895000.0,3717184000.0
September 2016,73230000.0,-1682000.0,3690918000.0
December 2016,71294000.0,3358000.0,3656371000.0
March 2017,81994000.0,5000.0,3623465000.0
June 2017,71565000.0,10181000.0,3550275000.0
September 2017,70909000.0,-621000.0,3543392000.0
December 2017,69606000.0,2309000.0,3512498000.0
March 2018,91795000.0,-17917000.0,3418857000.0
June 2018,83794000.0,-1366000.0,3302197000.0
September 2018,65020000.0,3938000.0,3285884000.0
December 2018,95968000.0,-31222000.0,3172013000.0
March 2019,67126000.0,5715000.0,3203177000.0
June 2019,88254000.0,-1796000.0,2936318000.0
September 2019,67913000.0,-19735000.0,2713880000.0
December 2019,59094000.0,15282000.0,2648887000.0
March 2020,58129000.0,-74000.0,2937405000.0
June 2020,55560000.0,-4769000.0,2811786000.0
September 2020,60127000.0,-4587000.0,2658116000.0
