,OperatingExpenses,Assets,AssetsCurrent
March 2017,0.0,,
June 2017,1686.0,290314.0,
September 2017,145792.0,465909927.0,4840102.0
December 2017,337938.0,466268939.0,4715105.0
March 2018,1168250.0,467368832.0,5237370.0
June 2018,3169211.0,469455663.0,4563605.0
September 2018,6978857.0,471272161.0,3312347.0
