,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2006,995444.2222222222,40390.208333333336,-573830.7777777778,,
June 2006,995444.2222222222,40390.208333333336,-573830.7777777778,,
September 2006,995444.2222222222,40390.208333333336,-573830.7777777778,,
December 2006,995444.2222222222,40390.208333333336,-573830.7777777778,,
March 2007,995444.2222222222,40390.208333333336,-573830.7777777778,,
June 2007,995444.2222222222,40390.208333333336,-573830.7777777778,,
September 2007,995444.2222222222,40390.208333333336,-573830.7777777778,,
December 2007,995444.2222222222,40390.208333333336,-573830.7777777778,,
March 2008,995444.2222222222,40390.208333333336,-573830.7777777778,,
June 2008,6007.555555555556,40390.208333333336,-4314.25,,
September 2008,6007.555555555556,40390.208333333336,-4314.25,,
December 2008,6007.555555555556,40390.208333333336,-4314.25,,
March 2009,6007.555555555556,40390.208333333336,-4314.25,,
June 2009,6007.555555555556,40390.208333333336,-3911.0,,
September 2009,6007.555555555556,40390.208333333336,-3911.0,,
December 2009,6007.555555555556,40390.208333333336,-3911.0,,
March 2010,6007.555555555556,40390.208333333336,-3911.0,,
June 2010,6884.5,40390.208333333336,-6884.5,,
September 2010,6884.5,40390.208333333336,-6884.5,,
December 2010,1219.0,40390.208333333336,-1219.0,,
March 2011,6007.555555555556,40390.208333333336,-16254.0,,
June 2011,3205.5,40390.208333333336,-3205.5,66.0,66.0
September 2011,3205.5,40390.208333333336,-3205.5,,
December 2011,7584.0,40390.208333333336,-7584.0,,
March 2012,619248.0,21665.0,-705530.5,66.0,66.0
June 2012,619248.0,21665.0,-705530.5,0.0,0.0
September 2012,639221.0,9527.0,-1188081.0,,
December 2012,1608.0,187972.0,-1608.0,551506.0,364377.0
March 2013,552423.0,6729.0,-619536.0,0.0,0.0
June 2013,727416.0,17104.0,-1070790.0,,
September 2013,704443.0,11523.0,-1169923.0,428397.0,224079.0
December 2013,858822.0,96505.0,-969977.0,276572.0,99560.0
March 2014,564907.0,3630.0,-904832.0,,
June 2014,911037.0,24059.0,-1532533.0,666686.0,390863.0
