,NetIncomeLoss,Assets
March 2009,-209523500.0,
June 2009,-209523500.0,
September 2009,-209523500.0,
December 2009,-209523500.0,
March 2010,-84346000.0,
June 2010,-53773000.0,
September 2010,-48022000.0,
December 2010,-38141000.0,9493169000.0
March 2011,5417000.0,
June 2011,7555000.0,9241595000.0
September 2011,11328000.0,9175874000.0
December 2011,14833000.0,9193237000.0
March 2012,13291000.0,9502281000.0
June 2012,320886000.0,9599513000.0
September 2012,30598000.0,9472437000.0
December 2012,20946000.0,9236910000.0
March 2013,22678000.0,9256436000.0
June 2013,27761000.0,9939573000.0
September 2013,21048000.0,9984336000.0
December 2013,22154000.0,10319249000.0
