,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,3411000.0,701000.0,,,
June 2010,4194000.0,787000.0,,,
September 2010,3766000.0,767000.0,,,
December 2010,3424000.0,789000.0,,21408000.0,17058000.0
March 2011,3832000.0,813000.0,,,
June 2011,4075000.0,822000.0,,26274000.0,21590000.0
September 2011,3718000.0,809000.0,,31227000.0,24404000.0
December 2011,3690000.0,796000.0,,31237000.0,24797000.0
March 2012,4680000.0,924000.0,,,
June 2012,4200000.0,980000.0,,33767000.0,26141000.0
September 2012,3773000.0,1006000.0,,33668000.0,26246000.0
December 2012,3410000.0,985000.0,,32399000.0,25579000.0
March 2013,3741000.0,996000.0,292000.0,32603000.0,26068000.0
June 2013,3976000.0,925000.0,1003000.0,34178000.0,27796000.0
September 2013,3669000.0,945000.0,1090000.0,35498000.0,29152000.0
December 2013,3667000.0,817000.0,692000.0,35481000.0,29081000.0
March 2014,3781000.0,923000.0,286000.0,35935000.0,29513000.0
June 2014,4038000.0,887000.0,1357000.0,38395000.0,32211000.0
September 2014,3884000.0,894000.0,837000.0,38383000.0,32602000.0
December 2014,3843000.0,876000.0,959000.0,38738000.0,32931000.0
March 2015,4236000.0,942000.0,438000.0,39745000.0,34205000.0
June 2015,4208000.0,1047000.0,1080000.0,41072000.0,35779000.0
September 2015,3922000.0,1041000.0,310000.0,40973000.0,35732000.0
December 2015,3770000.0,905000.0,33000.0,39984000.0,34823000.0
March 2016,3971000.0,991000.0,81000.0,39906000.0,34352000.0
June 2016,4598000.0,982000.0,486000.0,40607000.0,35354000.0
September 2016,3873000.0,905000.0,1090000.0,42032000.0,36862000.0
December 2016,3790000.0,782000.0,1001000.0,42844000.0,38006000.0
March 2017,4597000.0,935000.0,2078000.0,46353000.0,41567000.0
June 2017,6139000.0,982000.0,1445000.0,56704000.0,26375000.0
September 2017,6055000.0,1139000.0,2018000.0,60214000.0,28471000.0
December 2017,14288000.0,1245000.0,-4566000.0,62493000.0,30999000.0
March 2018,8488000.0,1296000.0,381000.0,65433000.0,33287000.0
June 2018,6393000.0,1230000.0,4014000.0,62037000.0,29602000.0
September 2018,9873000.0,1207000.0,-566000.0,65481000.0,33456000.0
December 2018,9467000.0,1175000.0,-792000.0,67187000.0,35621000.0
March 2019,7395000.0,1284000.0,1138000.0,61442000.0,26261000.0
June 2019,7013000.0,1208000.0,-187000.0,60796000.0,24493000.0
September 2019,6399000.0,1261000.0,647000.0,61305000.0,25874000.0
December 2019,5869000.0,1211000.0,724000.0,59715000.0,24895000.0
March 2020,6228000.0,1292000.0,-1143000.0,59059000.0,23776000.0
June 2020,5866000.0,1217000.0,170000.0,59858000.0,25256000.0
September 2020,6023000.0,1316000.0,458000.0,62789000.0,26642000.0
December 2020,7204000.0,1245000.0,-380000.0,62030000.0,26964000.0
March 2021,6941000.0,1322000.0,2212000.0,67126000.0,32456000.0
June 2021,7927000.0,1356000.0,2609000.0,70687000.0,36687000.0
September 2021,7846000.0,1334000.0,2175000.0,74729000.0,41132000.0
December 2021,10051000.0,1519000.0,287000.0,103905000.0,52077000.0
March 2022,10211000.0,1924000.0,577000.0,102934000.0,51269000.0
June 2022,10820000.0,1859000.0,2116000.0,106025000.0,55586000.0
