,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1139000.0,141000.0,275000.0,,
June 2010,1242000.0,142000.0,-42000.0,,
September 2010,1132000.0,148000.0,212000.0,,
December 2010,1127000.0,132000.0,17000.0,5791000.0,5765000.0
March 2011,1194000.0,150000.0,-66000.0,,
June 2011,1092000.0,134000.0,83000.0,5581000.0,5558000.0
September 2011,1051000.0,128000.0,34000.0,5457000.0,5435000.0
December 2011,1016000.0,134000.0,-8000.0,5421000.0,5400000.0
March 2012,1153000.0,168000.0,-210000.0,5429000.0,5409000.0
June 2012,1298000.0,185000.0,-98000.0,5131000.0,5113000.0
September 2012,1161000.0,144000.0,-217000.0,4904000.0,4887000.0
December 2012,1251000.0,146000.0,-299000.0,4690000.0,4674000.0
March 2013,1266000.0,161000.0,-268000.0,4713000.0,4697000.0
June 2013,1308000.0,160000.0,181000.0,5001000.0,4985000.0
September 2013,1145000.0,130000.0,-149000.0,4901000.0,4885000.0
December 2013,1145000.0,134000.0,-672000.0,4206000.0,4190000.0
March 2014,1178000.0,189000.0,106000.0,4575000.0,4559000.0
June 2014,1151000.0,147000.0,-190000.0,4310000.0,4294000.0
September 2014,1005000.0,152000.0,-164000.0,4527000.0,4482000.0
December 2014,1147000.0,153000.0,85000.0,4326000.0,4283000.0
March 2015,1117000.0,140000.0,-377000.0,3980000.0,3939000.0
June 2015,1097000.0,143000.0,-24000.0,4118000.0,4078000.0
September 2015,1001000.0,106000.0,-126000.0,3880000.0,3842000.0
December 2015,1103000.0,134000.0,-116000.0,3523000.0,3486000.0
March 2016,1098000.0,133000.0,130000.0,4162000.0,4126000.0
June 2016,982000.0,116000.0,194000.0,4478000.0,4444000.0
September 2016,1070000.0,60000.0,32000.0,4499000.0,4466000.0
December 2016,966000.0,117000.0,65000.0,4520000.0,4489000.0
March 2017,1176000.0,112000.0,-173000.0,4228000.0,4198000.0
June 2017,897000.0,90000.0,270000.0,4117000.0,4089000.0
September 2017,937000.0,82000.0,323000.0,4663000.0,4636000.0
December 2017,980000.0,109000.0,284000.0,4851000.0,4825000.0
March 2018,942000.0,106000.0,326000.0,5274000.0,5240000.0
June 2018,918000.0,108000.0,90000.0,4921000.0,4898000.0
September 2018,918000.0,77000.0,-96000.0,4547000.0,4394000.0
December 2018,954000.0,119000.0,187000.0,4890000.0,4536000.0
March 2019,948000.0,58000.0,23000.0,5380000.0,4674000.0
June 2019,915000.0,99000.0,-62000.0,5327000.0,4643000.0
September 2019,926000.0,89000.0,-40000.0,5114000.0,4453000.0
December 2019,1140000.0,78000.0,157000.0,5026000.0,4382000.0
March 2020,933000.0,90000.0,50000.0,4898000.0,4275000.0
June 2020,799000.0,54000.0,140000.0,5426000.0,4909000.0
September 2020,782000.0,50000.0,220000.0,5637000.0,5144000.0
December 2020,863000.0,46000.0,186000.0,6083000.0,5622000.0
March 2021,879000.0,39000.0,80000.0,6306000.0,5855000.0
June 2021,724000.0,36000.0,28000.0,5986000.0,5579000.0
September 2021,675000.0,24000.0,120000.0,6476000.0,6174000.0
December 2021,822000.0,25000.0,-85000.0,5342000.0,5006000.0
March 2022,797000.0,40000.0,205000.0,5752000.0,5448000.0
June 2022,811000.0,42000.0,-208000.0,5253000.0,4913000.0
