,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2480500.0,-2956000.0,,
June 2009,2480500.0,-2956000.0,,
September 2009,2480500.0,-2956000.0,,
December 2009,2480500.0,-2956000.0,,
March 2010,2734000.0,-2542000.0,,
June 2010,2802000.0,-2416000.0,,
September 2010,3263000.0,-2990000.0,,
December 2010,3822000.0,-4945000.0,139611000.0,12537000.0
March 2011,4059000.0,-2114000.0,,
June 2011,4485000.0,-1976000.0,185302000.0,32974000.0
September 2011,5540000.0,-3297000.0,182917000.0,27206000.0
December 2011,4122000.0,-6992000.0,184449000.0,26929000.0
March 2012,4554000.0,-3864000.0,181442000.0,24540000.0
June 2012,4677000.0,-26305000.0,161017000.0,29002000.0
September 2012,4783000.0,-3835000.0,159982000.0,29758000.0
December 2012,3694000.0,-77025000.0,81743000.0,21521000.0
March 2013,3836000.0,-2593000.0,78030000.0,18698000.0
June 2013,3971000.0,-2272000.0,76907000.0,18779000.0
September 2013,3812000.0,-2085000.0,74140000.0,16804000.0
December 2013,3406000.0,-3756000.0,70971000.0,15853000.0
March 2014,3841000.0,-3753000.0,70981000.0,16820000.0
June 2014,4417000.0,-6406000.0,72390000.0,21239000.0
September 2014,4089000.0,217000.0,69026000.0,19326000.0
December 2014,6622000.0,-3526000.0,65748000.0,17610000.0
March 2015,4665000.0,-237000.0,66142000.0,18908000.0
June 2015,4345000.0,726000.0,69413000.0,22743000.0
September 2015,4981000.0,1324000.0,66678000.0,21263000.0
December 2015,5137000.0,44000.0,64487000.0,20179000.0
March 2016,5028000.0,1031000.0,66906000.0,21602000.0
June 2016,4778000.0,2265000.0,72858000.0,26707000.0
September 2016,4909000.0,2456000.0,73767000.0,27285000.0
December 2016,11714000.0,-11698000.0,391385000.0,38975000.0
March 2017,10544000.0,-11862000.0,386722000.0,32011000.0
June 2017,8219000.0,-2475000.0,388294000.0,33276000.0
September 2017,7939000.0,4947000.0,389371000.0,36916000.0
December 2017,7999000.0,3031000.0,383753000.0,33188000.0
March 2018,9200000.0,1210000.0,387600000.0,39498000.0
June 2018,9600000.0,451000.0,386768000.0,46404000.0
September 2018,7369000.0,-58238000.0,318482000.0,43212000.0
December 2018,-16969000.0,1730000.0,320128000.0,43449000.0
March 2019,10330000.0,-1272000.0,330877000.0,47290000.0
June 2019,8768000.0,873000.0,333891000.0,49601000.0
September 2019,8007000.0,2621000.0,340228000.0,48350000.0
