,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,147991750.0,18258500.0,128538500.0,22145750.0,,
June 2008,147991750.0,18258500.0,128538500.0,22145750.0,,
September 2008,147991750.0,18258500.0,128538500.0,22145750.0,,
December 2008,147991750.0,18258500.0,128538500.0,22145750.0,,
March 2009,107851000.0,15838000.0,92013000.0,1648000.0,,
June 2009,122302000.0,16950000.0,105352000.0,30430000.0,,
September 2009,121039000.0,17415000.0,103624000.0,-7155000.0,,
December 2009,148216000.0,21823000.0,123886000.0,1103000.0,2554865000.0,1588085000.0
March 2010,117425000.0,18448000.0,98977000.0,23924000.0,,
June 2010,131289000.0,16402000.0,110791000.0,29731000.0,2441917000.0,1515054000.0
September 2010,141515000.0,19090000.0,119425000.0,46105000.0,2590342000.0,1613095000.0
December 2010,331138000.0,20285000.0,143763000.0,-120012000.0,2519790000.0,1714036000.0
March 2011,140535000.0,19424000.0,121111000.0,2501000.0,2531537000.0,1721231000.0
June 2011,144388000.0,19375000.0,122051000.0,20804000.0,2596598000.0,1790431000.0
September 2011,139974000.0,18466000.0,121508000.0,41755000.0,2465019000.0,1698697000.0
December 2011,155438000.0,20843000.0,136516000.0,79755000.0,2517443000.0,1732355000.0
March 2012,138596000.0,18801000.0,119612000.0,45163000.0,2631392000.0,1835897000.0
June 2012,145676000.0,20172000.0,118803000.0,25290000.0,2569329000.0,1800998000.0
September 2012,150552000.0,22167000.0,120455000.0,16221000.0,2595754000.0,1788070000.0
December 2012,193367000.0,24741000.0,168859000.0,-10645000.0,2592987000.0,1814857000.0
March 2013,143930000.0,21030000.0,125513000.0,-13446000.0,2629533000.0,1831842000.0
June 2013,181038000.0,23417000.0,157205000.0,-105035000.0,2526068000.0,1811107000.0
September 2013,203058000.0,21957000.0,111683000.0,-21690000.0,2299737000.0,1706233000.0
December 2013,230590000.0,25911000.0,202293000.0,-41434000.0,2183491000.0,1555350000.0
March 2014,140854000.0,20070000.0,120292000.0,9806000.0,2332500000.0,1617623000.0
June 2014,129600000.0,21700000.0,121000000.0,41600000.0,2414908000.0,1717997000.0
September 2014,153864000.0,24466000.0,129938000.0,33020000.0,2458422000.0,1787726000.0
December 2014,136882000.0,27364000.0,107170000.0,30000000.0,2342136000.0,1655530000.0
March 2015,171700000.0,22300000.0,129900000.0,-2800000.0,2314400000.0,1599300000.0
June 2015,146700000.0,23900000.0,124900000.0,22200000.0,2395700000.0,1697000000.0
September 2015,137900000.0,20000000.0,117800000.0,21700000.0,2275100000.0,1608200000.0
December 2015,137100000.0,20700000.0,115600000.0,32600000.0,2249300000.0,1643600000.0
March 2016,144500000.0,18500000.0,125600000.0,168200000.0,2278000000.0,1687600000.0
June 2016,144800000.0,17600000.0,127300000.0,-21100000.0,4040500000.0,3458200000.0
September 2016,284300000.0,31300000.0,253500000.0,-102300000.0,5781300000.0,3295900000.0
December 2016,307900000.0,42800000.0,254800000.0,-77800000.0,5270300000.0,2619600000.0
March 2017,291100000.0,41400000.0,247000000.0,-58800000.0,5244600000.0,2601500000.0
June 2017,267900000.0,38800000.0,236800000.0,-30600000.0,5455500000.0,2641600000.0
September 2017,248600000.0,34200000.0,208800000.0,-35400000.0,5361400000.0,2576300000.0
December 2017,285700000.0,41100000.0,241100000.0,-108300000.0,5250200000.0,2508400000.0
March 2018,261900000.0,41700000.0,227900000.0,-73200000.0,5178400000.0,2413500000.0
June 2018,351200000.0,40600000.0,219800000.0,-138500000.0,4808600000.0,2292200000.0
September 2018,389200000.0,36600000.0,218100000.0,-212600000.0,4697800000.0,2441600000.0
December 2018,251500000.0,38500000.0,219800000.0,-123600000.0,4280500000.0,2200900000.0
March 2019,268600000.0,36900000.0,228300000.0,-132700000.0,4327300000.0,2137300000.0
June 2019,269900000.0,36100000.0,222100000.0,-50300000.0,4104500000.0,1937200000.0
September 2019,248200000.0,36800000.0,219900000.0,-35700000.0,3889100000.0,1870400000.0
December 2019,307000000.0,37300000.0,238500000.0,-122600000.0,3790600000.0,1892000000.0
March 2020,252800000.0,32500000.0,222100000.0,-92800000.0,3838800000.0,2045400000.0
June 2020,227100000.0,30700000.0,181600000.0,-23700000.0,3721100000.0,1895400000.0
September 2020,260300000.0,30200000.0,226000000.0,-101400000.0,3627800000.0,1841000000.0
December 2020,270800000.0,40000000.0,228900000.0,-51200000.0,3657400000.0,1857300000.0
March 2021,237000000.0,34100000.0,203400000.0,-8100000.0,3515600000.0,1792900000.0
June 2021,239000000.0,35600000.0,204800000.0,-30300000.0,3535100000.0,1816400000.0
September 2021,221400000.0,25600000.0,195500000.0,-2100000.0,3586900000.0,1921100000.0
December 2021,208900000.0,31000000.0,171900000.0,-38300000.0,3507200000.0,1887300000.0
March 2022,268700000.0,32300000.0,181000000.0,-183100000.0,3316500000.0,1781500000.0
June 2022,252300000.0,33100000.0,213800000.0,-199200000.0,3182100000.0,1848600000.0
