,NetIncomeLoss,Assets
March 2011,107113.0,
June 2011,107113.0,
September 2011,116808.0,
December 2011,67605.0,265050422.0
March 2012,75814.0,
June 2012,-35496.0,
September 2012,-66224.0,263772594.0
December 2012,-274459.0,267464063.0
March 2013,-65781.0,262222572.0
June 2013,46903.0,277203476.0
September 2013,-186710.0,285728327.0
December 2013,-40017.0,305582568.0
March 2014,-96441.0,301941787.0
June 2014,42300.0,299266223.0
September 2014,102186.0,297885248.0
December 2014,-31009.0,308349671.0
March 2015,137772.0,304607012.0
June 2015,-111025.0,291454457.0
September 2015,305397.0,286711975.0
December 2015,-470367.0,291610806.0
