,NetIncomeLoss,Assets
March 2008,22569500.0,
June 2008,22569500.0,
September 2008,22569500.0,
December 2008,22569500.0,
March 2009,20395000.0,
June 2009,15479000.0,
September 2009,33483000.0,
December 2009,13654000.0,8925002000.0
March 2010,27126000.0,
June 2010,29262000.0,8880361000.0
September 2010,32449000.0,8895167000.0
December 2010,24698000.0,9085344000.0
March 2011,28462000.0,9127536000.0
June 2011,27139000.0,9241071000.0
September 2011,48404000.0,9264363000.0
December 2011,,9592731000.0
March 2012,,9632952000.0
June 2012,,9821957000.0
September 2012,,9904827000.0
December 2012,,10149132000.0
March 2013,,10298569000.0
June 2013,,10238145000.0
September 2013,,10429012000.0
December 2013,,10340044000.0
March 2014,,10458070000.0
June 2014,,10617143000.0
September 2014,,10670471000.0
December 2014,,11184161000.0
March 2015,,11273447000.0
June 2015,,
September 2015,,11573466000.0
December 2015,,11782018000.0
March 2016,,11870506000.0
June 2016,,11979239000.0
September 2016,,12198985000.0
December 2016,,12425506000.0
March 2017,,12543275000.0
June 2017,,12693805000.0
September 2017,,12742850000.0
December 2017,,13099828000.0
March 2018,,12702718000.0
June 2018,,12884104000.0
September 2018,,12911554000.0
December 2018,,13104051000.0
March 2019,,13360105000.0
June 2019,,13537766000.0
September 2019,,13517970000.0
December 2019,,13745251000.0
March 2020,,13849018000.0
June 2020,,14480700000.0
September 2020,,14542361000.0
December 2020,,15004007000.0
March 2021,64831000.0,15358673000.0
June 2021,64345000.0,15606729000.0
September 2021,,15760163000.0
December 2021,,15822637000.0
March 2022,69640000.0,15908429000.0
June 2022,53014000.0,16001743000.0
