,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2015,,,-337323.0,,
June 2015,,,-337323.0,,
September 2015,,,-337323.0,,
December 2015,,,-337323.0,,
March 2016,516136.0,267062.0,-515958.0,,
June 2016,411022.0,180028.0,-414382.0,,
September 2016,564482.0,292971.0,-567926.0,,
December 2016,415264.0,234745.0,-421213.0,518825.0,470020.0
March 2017,540060.0,268104.0,-509961.0,739683.0,688623.0
June 2017,574313.0,263797.0,-585122.0,1006325.0,952305.0
September 2017,686737.0,288311.0,-694569.0,17938422.0,17931623.0
December 2017,1541860.0,631182.0,-1525675.0,17101170.0,14667144.0
March 2018,2045461.0,1047799.0,-2048072.0,15862560.0,12455133.0
June 2018,2181832.0,363652.0,-2169099.0,14304486.0,9710014.0
September 2018,3219167.0,779367.0,-3246126.0,11815403.0,6648296.0
December 2018,3542777.0,1624026.0,-3587718.0,14084998.0,8233236.0
March 2019,2876706.0,1060016.0,-3068393.0,15326924.0,9571351.0
June 2019,3734595.0,2036579.0,-3922572.0,12255600.0,6597528.0
September 2019,3727852.0,2343015.0,-4022275.0,11693308.0,6878604.0
December 2019,2192421.0,592633.0,-4328449.0,16445733.0,11671201.0
March 2020,2282717.0,448974.0,-3594774.0,13656282.0,8843208.0
June 2020,2347090.0,284314.0,-3703144.0,19048033.0,14263232.0
September 2020,3251451.0,1314053.0,-4642733.0,30312986.0,24423112.0
December 2020,3459962.0,963683.0,-6179838.0,53249948.0,46503030.0
March 2021,5792755.0,2407695.0,-4742512.0,78660035.0,54243576.0
June 2021,6822265.0,2646071.0,-8246684.0,86526131.0,48051034.0
September 2021,8231814.0,,-11509859.0,83457032.0,44006727.0
December 2021,18032010.0,,-23064696.0,64399350.0,30033295.0
March 2022,9532043.0,3906585.0,-12953558.0,57281616.0,20169211.0
June 2022,10572372.0,3716431.0,-17404342.0,62732261.0,24100957.0
