,NetIncomeLoss,Assets,AssetsCurrent
March 2016,-42594500.0,,
June 2016,-42594500.0,,
September 2016,-42594500.0,,
December 2016,-42594500.0,,
March 2017,-13115000.0,,
June 2017,-18447000.0,,
September 2017,-28842000.0,,
December 2017,-77821000.0,1390706000.0,367663000.0
March 2018,-24937000.0,2092474000.0,277353000.0
June 2018,-46906000.0,2082953000.0,173519000.0
September 2018,-29360000.0,2144646000.0,163982000.0
December 2018,222423000.0,2252460000.0,189781000.0
March 2019,-96229000.0,2212536000.0,107045000.0
June 2019,-1910000.0,2238688000.0,87715000.0
September 2019,11114000.0,2263627000.0,119797000.0
December 2019,-47805000.0,2156052000.0,86437000.0
March 2020,-1015639000.0,1026002000.0,193714000.0
June 2020,-67628000.0,951988000.0,140211000.0
September 2020,-15805000.0,902213000.0,123525000.0
December 2020,-64909000.0,826637000.0,90228000.0
