,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-19936750.0,,
June 2009,-19936750.0,,
September 2009,-19936750.0,,
December 2009,-19936750.0,,
March 2010,-48844500.0,,
June 2010,-48844500.0,,
September 2010,-82549000.0,,
December 2010,-65434000.0,1691535000.0,559920000.0
March 2011,-54651000.0,,
June 2011,-9091000.0,2414048000.0,1287311000.0
September 2011,51776000.0,2290827000.0,1096983000.0
December 2011,-6579000.0,2551934000.0,1112481000.0
March 2012,-37541000.0,2465034000.0,1006278000.0
June 2012,-24843000.0,2461653000.0,938708000.0
September 2012,-36250000.0,2319160000.0,742071000.0
December 2012,31606000.0,2366123000.0,750118000.0
March 2013,20094000.0,2358678000.0,726909000.0
June 2013,-70816000.0,2225730000.0,652412000.0
September 2013,-44488000.0,2295079000.0,709443000.0
December 2013,4166000.0,2345826000.0,734961000.0
March 2014,74969000.0,2413361000.0,760089000.0
June 2014,56507000.0,2578056000.0,905549000.0
September 2014,19123000.0,2603207000.0,846361000.0
December 2014,128771000.0,2972766000.0,1010476000.0
March 2015,-78909000.0,2821892000.0,831437000.0
June 2015,-75192000.0,2741263000.0,636469000.0
September 2015,60265000.0,3105045000.0,817402000.0
December 2015,24000000.0,3203050000.0,734148000.0
March 2016,-58993000.0,3234819000.0,570459000.0
June 2016,-108324000.0,3293262000.0,453174000.0
September 2016,-59763000.0,3301817000.0,386601000.0
December 2016,-56700000.0,3341465000.0,475187000.0
March 2017,-28841000.0,3183049000.0,545791000.0
June 2017,-8467000.0,3076359000.0,513475000.0
September 2017,-63405000.0,2970448000.0,469149000.0
December 2017,-122079000.0,3192603000.0,533602000.0
March 2018,-50226000.0,3030528000.0,448875000.0
June 2018,-103273000.0,2903443000.0,417911000.0
September 2018,-126057000.0,4329464000.0,640779000.0
December 2018,185565000.0,4088189000.0,509700000.0
March 2019,-52906000.0,4501856000.0,484127000.0
June 2019,16837000.0,4465734000.0,499714000.0
September 2019,16065000.0,4468259000.0,550028000.0
December 2019,-35773000.0,4317232000.0,566557000.0
March 2020,-182767000.0,4183962000.0,614515000.0
June 2020,-199391000.0,3986491000.0,480999000.0
September 2020,-37384000.0,4093501000.0,592466000.0
December 2020,7956000.0,3867593000.0,400291000.0
March 2021,-90768000.0,3959086000.0,420227000.0
June 2021,-57187000.0,4003272000.0,443466000.0
September 2021,-28597000.0,4153724000.0,415921000.0
December 2021,98716000.0,4940651000.0,541952000.0
March 2022,1400000.0,5021361000.0,794189000.0
June 2022,117173000.0,4931190000.0,690283000.0
