,NetIncomeLoss,Assets
March 2010,2495500.0,
June 2010,2495500.0,
September 2010,2495500.0,3360337000.0
December 2010,2495500.0,3278932000.0
March 2011,3410500.0,3402463000.0
June 2011,3410500.0,3333749000.0
September 2011,3410500.0,3302698000.0
December 2011,3410500.0,3290474000.0
March 2012,-5182000.0,3337006000.0
June 2012,3290000.0,3328755000.0
September 2012,4423000.0,3322677000.0
December 2012,-25937000.0,3244910000.0
March 2013,3100000.0,3280945000.0
June 2013,5588000.0,3247410000.0
September 2013,6333000.0,3172440000.0
December 2013,5678000.0,3185070000.0
March 2014,5676000.0,3314823000.0
June 2014,6646000.0,3266499000.0
September 2014,5579000.0,3195611000.0
December 2014,7095000.0,3218383000.0
March 2015,6988000.0,3219588000.0
June 2015,6244000.0,3211519000.0
September 2015,7005000.0,3272841000.0
December 2015,6797000.0,3362065000.0
March 2016,6837000.0,3382966000.0
June 2016,7639000.0,3466546000.0
September 2016,4678000.0,3537480000.0
December 2016,8355000.0,3614862000.0
March 2017,7555000.0,4441846000.0
June 2017,11154000.0,4528620000.0
September 2017,13086000.0,4591147000.0
December 2017,14177000.0,5547037000.0
March 2018,20673000.0,5641527000.0
June 2018,22730000.0,5717600000.0
September 2018,21991000.0,5711630000.0
December 2018,23895000.0,5864116000.0
March 2019,22285000.0,6050248000.0
June 2019,23859000.0,6012039000.0
September 2019,25019000.0,6068911000.0
December 2019,20883000.0,6143639000.0
March 2020,18180000.0,6376058000.0
June 2020,16352000.0,6888595000.0
September 2020,23297000.0,7064268000.0
December 2020,23648000.0,7289751000.0
March 2021,28194000.0,7736394000.0
June 2021,29285000.0,8200582000.0
September 2021,27643000.0,8489366000.0
December 2021,10522000.0,10508901000.0
March 2022,33969000.0,10652060000.0
June 2022,36585000.0,10566215000.0
