,NetIncomeLoss,Assets
September 2009,835000.0,
December 2009,835000.0,
March 2010,835000.0,
June 2010,835000.0,
September 2010,1764000.0,
December 2010,2270000.0,
March 2011,2261000.0,
June 2011,2458000.0,856439000.0
September 2011,2053000.0,914674000.0
December 2011,2048000.0,932612000.0
March 2012,1647000.0,944965000.0
June 2012,1472000.0,923330000.0
September 2012,1393000.0,915413000.0
December 2012,1107000.0,889444000.0
March 2013,1429000.0,882330000.0
June 2013,2292000.0,867377000.0
September 2013,1149000.0,834605000.0
December 2013,1340000.0,854931000.0
March 2014,1256000.0,861168000.0
June 2014,1569000.0,879188000.0
September 2014,1076000.0,863351000.0
December 2014,940000.0,863207000.0
