,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,419.5,0.0,7307.5,-996.3333333333334,,
June 2010,419.5,0.0,7307.5,-996.3333333333334,,
September 2010,2150.0,0.0,7307.5,-996.3333333333334,,
December 2010,26241.0,,7307.5,-26241.0,,
March 2011,15000.0,174492.5,15000.0,-15000.0,20067.0,20067.0
June 2011,4453.0,174492.5,4453.0,-4453.0,,
September 2011,151242.0,14535.0,151242.0,-151242.0,,
December 2011,147144.0,,147144.0,-135352.0,596117.0,44461.0
March 2012,100128.0,,100128.0,-201050.0,1249562.0,402021.0
June 2012,80741.0,,80741.0,-153984.0,1103215.0,384050.0
September 2012,43845.0,,43845.0,-122931.0,956440.0,366964.0
