,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2015,2975.0,-2975.0,5025.0,5025.0
December 2015,5718.0,-5718.0,,
March 2016,6525.0,-6525.0,550.0,550.0
June 2016,19501.0,-19501.0,31280.0,31280.0
September 2016,28676.0,-28676.0,4050.0,4050.0
December 2016,5450.0,-1450.0,3575.0,3575.0
March 2017,2505.0,3495.0,8070.0,8070.0
June 2017,9865.0,-9865.0,54.0,54.0
September 2017,8375.0,-8375.0,7900.0,7900.0
December 2017,9610.0,-9610.0,5165.0,5165.0
March 2018,7045.0,-7045.0,2865.0,2865.0
June 2018,6925.0,-6925.0,12000.0,12000.0
September 2018,7663.0,-7663.0,9000.0,9000.0
December 2018,-25710.0,-25710.0,17473.0,17473.0
March 2019,-11420.0,-11420.0,65536.0,65536.0
June 2019,10148.0,-10147.0,73214.0,73214.0
September 2019,-48663.0,-31473.0,74816.0,74816.0
December 2019,-50480.0,-49660.0,1207740.0,1207740.0
March 2020,-51214.0,-45831.0,2502494.0,2436500.0
