,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2017,3706610.0,3706610.0,-3372701.0,,,
March 2018,1456734.0,1367150.0,-1340911.0,,,
June 2018,913438.0,902744.0,-854662.0,,,
September 2018,3108664.0,3021263.0,-2778038.0,9160405.0,8946207.0,214198.0
December 2018,1205511.0,1204432.0,-1111958.0,,,
March 2019,2352016.0,2352016.0,-2163957.0,7503742.0,7031446.0,472296.0
June 2019,2761818.0,23000.0,-2578072.0,8628814.0,6159094.0,2469720.0
September 2019,4204697.0,6943515.0,-4170810.0,9711295.0,6388510.0,3322785.0
December 2019,5206039.0,5206039.0,-3899035.0,21577457.0,14632050.0,6945407.0
March 2020,5570471.0,5570471.0,-5452681.0,13214669.0,5963197.0,7251472.0
June 2020,5105903.0,5105903.0,-4829964.0,10158760.0,3865296.0,6293464.0
September 2020,7126688.0,7126688.0,-1963892.0,13708046.0,5530443.0,8177603.0
December 2020,7138651.0,7138651.0,-5606726.0,13310787.0,6516978.0,6793809.0
March 2021,5730093.0,4993489.0,-4978019.0,12892885.0,6534616.0,6358269.0
June 2021,2046330.0,2046330.0,6141300.0,6675641.0,1151049.0,5524592.0
September 2021,-3279933.0,-6635384.0,-5116293.0,2802952.0,684793.0,2118159.0
