,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,14443461.0,3464729.0,,,
June 2009,14443461.0,3464729.0,,,
September 2009,14443461.0,3464729.0,,,
December 2009,14443461.0,3464729.0,,,
March 2010,16328204.0,4553666.0,,,
June 2010,17344090.0,5164070.0,,,
September 2010,15657570.0,3368790.0,,,
December 2010,21369316.0,-1211061.0,593494687.0,74732616.0,518762071.0
March 2011,26358971.0,-1282056.0,,,
June 2011,25182393.0,-1944227.0,523540480.0,56607124.0,466933356.0
September 2011,14970313.0,1470767.0,501993003.0,62826047.0,439166956.0
December 2011,13024686.0,4709289.0,482661127.0,56927106.0,425734021.0
March 2012,13470498.0,3656871.0,466453819.0,44057594.0,422396225.0
June 2012,16026355.0,110508.0,445153711.0,46448154.0,398705557.0
September 2012,20633203.0,-3685016.0,420234759.0,55068740.0,365166019.0
December 2012,50381787.0,-28092043.0,365787022.0,58820536.0,306966486.0
March 2013,15911734.0,-1036255.0,345436615.0,56464608.0,288972007.0
June 2013,14549398.0,754975.0,311377176.0,35070215.0,276306961.0
September 2013,12547564.0,-12417.0,275896712.0,31598997.0,244297715.0
December 2013,20621018.0,-9083772.0,244226508.0,39888607.0,204337901.0
March 2014,5361580.0,2785139.0,295318014.0,88586824.0,206731190.0
June 2014,6276572.0,57442872.0,291912884.0,77593829.0,214319055.0
September 2014,6305824.0,3014691.0,286190362.0,55592458.0,230597904.0
December 2014,9655120.0,418409.0,267429193.0,34655589.0,232773604.0
March 2015,6821656.0,2344104.0,251753790.0,28466899.0,223286891.0
June 2015,9869707.0,-8525089.0,232405162.0,22512231.0,209892931.0
September 2015,15942631.0,-11313301.0,208785144.0,32860474.0,175924670.0
December 2015,6023587.0,-37429.0,188791934.0,22423057.0,166368877.0
March 2016,6079207.0,2407542.0,177487962.0,20501464.0,156986498.0
June 2016,10330924.0,-3511331.0,168321210.0,33136944.0,135184266.0
September 2016,7207983.0,-1741140.0,150092427.0,35729996.0,114362431.0
December 2016,10278937.0,-6639183.0,131086803.0,29451667.0,101635136.0
March 2017,3589827.0,,123698736.0,25706075.0,97992661.0
June 2017,18926987.0,,103417573.0,25096756.0,78320817.0
September 2017,14574004.0,,86024003.0,14792412.0,71231591.0
December 2017,11360298.0,,72721157.0,24516336.0,48204821.0
March 2018,1262900.0,,44034146.0,14714892.0,29319254.0
June 2018,8203136.0,,37211255.0,14792668.0,22418587.0
September 2018,3250393.0,,34842077.0,15860990.0,18981087.0
