,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,270022.0,317268.0,,,
June 2010,192495.0,377928.0,,,
September 2010,165129.0,816145.0,,,
December 2010,365597.0,1762516.0,25437362.0,13233837.0,1171737.0
March 2011,290804.0,2105473.0,,,
June 2011,235462.0,1981440.0,29779683.0,14719467.0,1112391.0
September 2011,455127.0,1527662.0,31735955.0,14374711.0,1084735.0
December 2011,226573.0,1696706.0,34303176.0,15654624.0,217145.0
March 2012,402079.0,1807081.0,35981955.0,16847089.0,215761.0
June 2012,340699.0,1871477.0,37642252.0,13770802.0,
September 2012,339906.0,1697915.0,39551415.0,16117181.0,
December 2012,481133.0,1076775.0,39807914.0,12686629.0,
March 2013,700493.0,389953.0,39599232.0,10449318.0,
June 2013,381659.0,622522.0,40624360.0,9514294.0,
