,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,28555500.0,3776750.0,20562000.0,39588500.0,,
June 2007,28555500.0,3776750.0,20562000.0,39588500.0,,
September 2007,28555500.0,3776750.0,20562000.0,39588500.0,,
December 2007,28555500.0,3776750.0,20562000.0,39588500.0,,
March 2008,46192000.0,4760000.0,28671000.0,46619000.0,,
June 2008,55973000.0,7725000.0,43626000.0,69671000.0,,
September 2008,65291000.0,9952000.0,48995000.0,99269000.0,,
December 2008,72598000.0,11080000.0,52747000.0,132771000.0,2114502000.0,1077401000.0
March 2009,67228000.0,11704000.0,49315000.0,164595000.0,,
June 2009,94055000.0,18605000.0,72926000.0,180579000.0,2910179000.0,1244487000.0
September 2009,82202000.0,24136000.0,53990000.0,153344000.0,3095072000.0,1203392000.0
December 2009,121482000.0,23716000.0,96667000.0,141620000.0,3349512000.0,1351271000.0
March 2010,90895000.0,22888000.0,66864000.0,172345000.0,3473514000.0,1404533000.0
June 2010,103721000.0,22836000.0,78597000.0,159043000.0,3631315000.0,1615870000.0
September 2010,110254000.0,21472000.0,84961000.0,176869000.0,4201771000.0,1614841000.0
December 2010,131073000.0,27601000.0,91282000.0,155944000.0,4380403000.0,1584460000.0
March 2011,130282000.0,31351000.0,87000000.0,115968000.0,4433981000.0,1394255000.0
June 2011,130268000.0,33102000.0,86872000.0,61138000.0,4939232000.0,1836231000.0
September 2011,156421000.0,38164000.0,112743000.0,196514000.0,5763312000.0,2430468000.0
December 2011,623444000.0,37906000.0,125926000.0,-413113000.0,5777614000.0,2613261000.0
March 2012,533027000.0,36084000.0,91820000.0,-449416000.0,5773512000.0,2900403000.0
June 2012,104082000.0,32365000.0,52184000.0,110983000.0,5487334000.0,2464424000.0
September 2012,131671000.0,32372000.0,73507000.0,87917000.0,5981729000.0,2710036000.0
December 2012,121532000.0,31639000.0,63417000.0,154178000.0,6348692000.0,2832324000.0
March 2013,108119000.0,29931000.0,74465000.0,59142000.0,6294425000.0,3109926000.0
June 2013,101002000.0,30964000.0,66265000.0,33598000.0,6868126000.0,3601279000.0
September 2013,156130000.0,34984000.0,63870000.0,195038000.0,6862710000.0,3596566000.0
December 2013,128974000.0,38421000.0,65661000.0,65260000.0,6883502000.0,3792764000.0
March 2014,97437000.0,38773000.0,58664000.0,112007000.0,6376353000.0,3036037000.0
June 2014,90817000.0,32659000.0,57667000.0,4528000.0,6612015000.0,3170269000.0
September 2014,105527000.0,37593000.0,66528000.0,89833000.0,6439954000.0,3253026000.0
December 2014,109161000.0,34944000.0,70968000.0,190550000.0,6724439000.0,3190466000.0
March 2015,109094000.0,34756000.0,67688000.0,-62292000.0,6674674000.0,3149703000.0
June 2015,107350000.0,29479000.0,70901000.0,93885000.0,6803805000.0,3156206000.0
September 2015,86544000.0,29630000.0,53716000.0,349318000.0,7060642000.0,3251329000.0
December 2015,99615000.0,36728000.0,62887000.0,165510000.0,7316331000.0,3345586000.0
March 2016,97690000.0,30187000.0,67503000.0,195636000.0,7577789000.0,3274157000.0
June 2016,182294000.0,32931000.0,63776000.0,13408000.0,7544020000.0,3076621000.0
September 2016,97584000.0,32173000.0,60345000.0,150457000.0,8087660000.0,3465418000.0
December 2016,829001000.0,29471000.0,70370000.0,-775613000.0,6867213000.0,3787829000.0
March 2017,92179000.0,22799000.0,48199000.0,9129000.0,6604503000.0,3330238000.0
June 2017,96965000.0,21341000.0,48957000.0,51963000.0,6680286000.0,3436912000.0
September 2017,84811000.0,20850000.0,50546000.0,205747000.0,7054693000.0,3966494000.0
December 2017,97141000.0,23583000.0,54997000.0,-432454000.0,6864501000.0,3832772000.0
March 2018,98534000.0,20324000.0,41126000.0,82951000.0,6840189000.0,3770299000.0
June 2018,95576000.0,20370000.0,50854000.0,-48491000.0,7025692000.0,3986040000.0
September 2018,70652000.0,22390000.0,33539000.0,57750000.0,7094555000.0,3886089000.0
December 2018,87302000.0,21388000.0,51338000.0,52116000.0,7121362000.0,3859523000.0
March 2019,76751000.0,21877000.0,45352000.0,-67599000.0,7256926000.0,3662826000.0
June 2019,85766000.0,24395000.0,50934000.0,-18548000.0,7137807000.0,3412246000.0
September 2019,97059000.0,24912000.0,53542000.0,30622000.0,7054687000.0,3043490000.0
December 2019,451421000.0,25427000.0,55643000.0,-59408000.0,7515689000.0,3599834000.0
March 2020,88682000.0,25613000.0,58587000.0,90704000.0,6949141000.0,2747843000.0
June 2020,86564000.0,22483000.0,51770000.0,36911000.0,7072618000.0,2731176000.0
September 2020,85852000.0,22972000.0,49861000.0,155037000.0,6985217000.0,2800493000.0
December 2020,102086000.0,22670000.0,62700000.0,115703000.0,7108931000.0,3014535000.0
March 2021,83314000.0,19873000.0,52087000.0,209671000.0,7108910000.0,3136890000.0
June 2021,61996000.0,23935000.0,36346000.0,82449000.0,7248473000.0,3155476000.0
September 2021,71847000.0,25426000.0,43476000.0,45203000.0,7268630000.0,3046325000.0
December 2021,73330000.0,29881000.0,38411000.0,131370000.0,7413746000.0,3191243000.0
March 2022,71174000.0,27108000.0,36728000.0,-43255000.0,7399225000.0,2994993000.0
June 2022,77354000.0,25229000.0,38894000.0,55805000.0,7419369000.0,3383417000.0
