,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-45315000.0,,
June 2009,-45315000.0,,
September 2009,-45315000.0,,
December 2009,-45315000.0,,
March 2010,4971000.0,,
June 2010,-1820000.0,,
September 2010,3324000.0,,
December 2010,-147881000.0,507090000.0,66722000.0
March 2011,-53240000.0,,
June 2011,-13546000.0,634096000.0,57746000.0
September 2011,-67092000.0,575982000.0,47880000.0
December 2011,-77959000.0,542201000.0,127533000.0
March 2012,-38764000.0,502389000.0,96228000.0
June 2012,-104294000.0,394792000.0,57360000.0
September 2012,-58119000.0,343148000.0,30014000.0
