,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2007,2267500000.0,161250000.0,,
June 2007,2267500000.0,161250000.0,,
September 2007,2267500000.0,161250000.0,,
December 2007,2267500000.0,161250000.0,,
March 2008,2442000000.0,34000000.0,,
June 2008,2664000000.0,321000000.0,,
September 2008,2805000000.0,-120000000.0,,
December 2008,2663000000.0,-57000000.0,14068000000.0,2653000000.0
March 2009,2407000000.0,-91000000.0,,
June 2009,2493000000.0,91000000.0,14027000000.0,3094000000.0
September 2009,2644000000.0,-16000000.0,14100000000.0,3127000000.0
December 2009,2544000000.0,116000000.0,14269000000.0,3358000000.0
March 2010,2576000000.0,11000000.0,14530000000.0,3621000000.0
June 2010,2805.0,112000000.0,14987000000.0,3971000000.0
September 2010,2837.0,205000000.0,,
December 2010,8539994358.0,131000000.0,15463000000.0,4279000000.0
March 2011,2989000000.0,5000000.0,16414000000.0,5329000000.0
June 2011,3929000000.0,161.0,18945.0,5421.0
September 2011,4086000000.0,-140000000.0,17885.0,4594.0
December 2011,3961000000.0,152000000.0,18068000000.0,4345000000.0
March 2012,3969000000.0,98000000.0,18826000000.0,5120000000.0
June 2012,4156000000.0,228000000.0,18516000000.0,4691000000.0
September 2012,4258000000.0,16000000.0,18813000000.0,4652000000.0
December 2012,4082000000.0,78000000.0,18596000000.0,4227000000.0
March 2013,4014000000.0,59000000.0,19197000000.0,4514000000.0
June 2013,4210000000.0,224000000.0,19382000000.0,4864000000.0
September 2013,4155000000.0,259000000.0,19364000000.0,4773000000.0
December 2013,4042000000.0,212000000.0,19345000000.0,4456000000.0
March 2014,3951000000.0,152000000.0,19976000000.0,4814000000.0
June 2014,4236000000.0,465000000.0,20891000000.0,5317000000.0
September 2014,4186000000.0,329000000.0,20539000000.0,4985000000.0
December 2014,4007000000.0,190000000.0,20200000000.0,4404000000.0
March 2015,3634000000.0,453000000.0,21163000000.0,4963000000.0
June 2015,4026000000.0,608000000.0,21075000000.0,4596000000.0
September 2015,4093000000.0,584000000.0,21159000000.0,4573000000.0
December 2015,3951000000.0,536000000.0,21312000000.0,4024000000.0
March 2016,3882000000.0,511000000.0,22241000000.0,4574000000.0
June 2016,4108000000.0,820000000.0,22447000000.0,4469000000.0
September 2016,4444000000.0,388000000.0,23045000000.0,4839000000.0
December 2016,4333000000.0,522000000.0,23286000000.0,4498000000.0
March 2017,4248000000.0,339000000.0,23763000000.0,4658000000.0
June 2017,4494000000.0,746000000.0,23921000000.0,4343000000.0
September 2017,4458000000.0,528000000.0,24249000000.0,4280000000.0
December 2017,4456000000.0,1747000000.0,25110000000.0,4815000000.0
March 2018,4328000000.0,463000000.0,25503000000.0,4801000000.0
June 2018,4770000000.0,733000000.0,26465000000.0,5408000000.0
September 2018,4777000000.0,615000000.0,26882000000.0,5601000000.0
December 2018,4884000000.0,654000000.0,26243000000.0,5028000000.0
March 2019,4644000000.0,387000000.0,26459000000.0,5483000000.0
June 2019,4941000000.0,741000000.0,26374000000.0,5554000000.0
September 2019,4820000000.0,659000000.0,26467000000.0,5650000000.0
December 2019,5066000000.0,514000000.0,25895000000.0,5974000000.0
