,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 1999,158234.27272727274,0.0,,,
September 1999,158234.27272727274,-42010.5,,,
December 1999,158234.27272727274,-42010.5,,,
March 2000,158234.27272727274,-57719.75,,,
June 2000,158234.27272727274,-57719.75,,,
September 2000,158234.27272727274,-57719.75,,,
December 2000,158234.27272727274,-57719.75,,,
March 2001,158234.27272727274,-123704.0,,,
June 2001,158234.27272727274,-123704.0,,,
September 2001,158234.27272727274,-123704.0,,,
December 2001,158234.27272727274,-123704.0,,,
March 2002,158234.27272727274,-96147.5,,,
June 2002,158234.27272727274,-96147.5,,,
September 2002,158234.27272727274,-96147.5,,,
December 2002,158234.27272727274,-96147.5,,,
March 2003,158234.27272727274,-184091.0,,,
June 2003,158234.27272727274,-184091.0,,,
September 2003,158234.27272727274,-184091.0,,,
December 2003,158234.27272727274,-184091.0,,,
March 2004,158234.27272727274,-51498.5,,,
June 2004,158234.27272727274,-51498.5,,,
September 2004,158234.27272727274,-51498.5,,,
December 2004,158234.27272727274,-51498.5,,,
March 2005,158234.27272727274,-398117.25,,,
June 2005,158234.27272727274,-398117.25,,,
September 2005,158234.27272727274,-398117.25,,,
December 2005,158234.27272727274,-398117.25,,,
March 2006,158234.27272727274,-1376529.0,,,
June 2006,158234.27272727274,-452625.5,,,
September 2006,158234.27272727274,-452625.5,,,
December 2006,158234.27272727274,-452625.5,,,
March 2007,158234.27272727274,-452625.5,,,
June 2007,158234.27272727274,-399080.0,,,
September 2007,158234.27272727274,-399080.0,,,
December 2007,158234.27272727274,-399080.0,,,
March 2008,158234.27272727274,-399080.0,,,
June 2008,158234.27272727274,-1738.5,,,
September 2008,158234.27272727274,-1738.5,,,
December 2008,158234.27272727274,-1738.5,,,
March 2009,158234.27272727274,-1738.5,,,
June 2009,158234.27272727274,-18409.0,,,
September 2009,158234.27272727274,-18409.0,,,
December 2009,158234.27272727274,-18409.0,,,
March 2010,158234.27272727274,-18409.0,,,
June 2010,26142.0,-28027.0,,,
September 2010,4759.0,-6985.0,,,
December 2010,4794.0,-7046.0,,,
March 2011,69292.0,-73060.0,3573.0,3573.0,0.0
June 2011,4483625.0,-4492250.0,,,
September 2011,1620447.0,-1627116.0,4799570.0,4788761.0,2188.0
December 2011,1345242.0,-1353215.0,5710165.0,5440368.0,221653.0
March 2012,2029981.0,-2038365.0,5710165.0,5655751.0,6270.0
June 2012,1071522.0,-1098537.0,,,
September 2012,-2005885.0,847346.0,13182504.0,7754771.0,5406077.0
December 2012,434142.0,-803870.0,11919941.0,6827715.0,5075903.0
