,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2007,13612.09090909091,,-27930.0,,
September 2007,13612.09090909091,,-27930.0,,
December 2007,13612.09090909091,,-27930.0,,
March 2008,13612.09090909091,,-2746.25,,
June 2008,13612.09090909091,,-2746.25,,
September 2008,13612.09090909091,,-2746.25,,
December 2008,13612.09090909091,,-2746.25,,
March 2009,13612.09090909091,,-10057.5,,
June 2009,13612.09090909091,,-10057.5,,
September 2009,13612.09090909091,,-10057.5,,
December 2009,13612.09090909091,,-10057.5,,
March 2010,5541.0,,-5762.0,,
June 2010,11727.0,,-18131.0,,
September 2010,7264.0,,-7202.0,,
December 2010,4680.0,,-4680.0,10716.0,10716.0
March 2011,-20980.0,,-20980.0,,
June 2011,13896.0,,-13896.0,32306.0,32306.0
September 2011,11145.0,,-11145.0,80511.0,80511.0
December 2011,3083772.0,,-3076785.0,259948.0,259948.0
March 2012,-484628.0,,-452330.0,,
June 2012,1189413.0,,-1182462.0,,
September 2012,476402.0,,-481429.0,,
December 2012,175978.0,,849.0,520258.0,59778.0
March 2013,647346.0,,466147.0,,
June 2013,995209.0,,-292807.0,6472487.0,342265.0
September 2013,3291797.0,,-2503097.0,6549471.0,951683.0
December 2013,2021427.0,,-1675200.0,6879145.0,1233679.0
March 2014,1623956.0,,-1017378.0,6040517.0,1282299.0
June 2014,1642494.0,,-956048.0,5983764.0,1232895.0
September 2014,1414701.0,,-3103164.5,5833428.0,1104228.0
December 2014,6638396.0,,-3103164.5,6892406.0,993983.0
March 2015,1627188.0,,-850026.0,6611504.0,2362116.0
June 2015,1921055.0,,727516.0,5396303.0,1312257.0
September 2015,2141376.5,,-1173434.0,,
December 2015,2141376.5,,-1173434.0,5160265.0,1025520.0
March 2016,2151863.0,2151863.0,-1169960.0,5418423.0,1292642.0
June 2016,1637636.0,1637636.0,-920226.0,5223199.0,975882.0
September 2016,3632069.0,1547069.0,-2963332.0,,
December 2016,1528535.0,,-542486.0,6864141.0,2506842.0
March 2017,4310195.0,4310195.0,-3576135.0,7087962.0,2806734.0
June 2017,1637636.0,1637636.0,-920226.0,6566843.0,2297577.0
September 2017,2511042.0,2511042.0,-1931541.0,4062845.0,1888752.0
December 2017,4858148.0,,-4098607.0,1600842.0,1353585.0
March 2018,1953981.0,1953981.0,-1613498.0,1012746.0,777325.0
June 2018,1013735.0,1013735.0,-5329175.0,1149310.0,828092.0
