,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1224141.0,,139117.0,,,
June 2010,1048868.0,,245649.0,,,
September 2010,1010683.0,,530220.0,,,
December 2010,1860657.0,,23418.0,21937113.0,18779900.0,3157213.0
March 2011,-1366028.0,0.0,-122392.0,,,
June 2011,1396996.0,0.0,91424.0,24438554.0,21317771.0,3120783.0
September 2011,82617.0,0.0,-82617.0,26094791.0,22939938.0,3154853.0
December 2011,4520458.0,,2001871.0,14250000.0,22824056.0,4622532.0
March 2012,26670.0,48138.0,-26670.0,42403376.0,23129273.0,
June 2012,1133835.0,37512.0,684640.0,44467576.0,25298630.0,
September 2012,1185747.0,160824.0,1136351.0,45110004.0,25907324.0,
