,NetIncomeLoss,Assets
March 2012,-4330500.0,
June 2012,-4330500.0,
September 2012,-4330500.0,
December 2012,-4330500.0,20257000.0
March 2013,-2129000.0,
June 2013,-2348000.0,
September 2013,1618000.0,
December 2013,864000.0,31709000.0
March 2014,-8305000.0,
June 2014,-22247000.0,153868000.0
September 2014,18744000.0,202115000.0
December 2014,30908000.0,266987000.0
March 2015,21768000.0,251851000.0
June 2015,38024000.0,312097000.0
September 2015,41173000.0,347029000.0
December 2015,18829000.0,374821000.0
March 2016,17573000.0,799160000.0
June 2016,10924000.0,815513000.0
September 2016,24842000.0,846330000.0
