,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,1065322.5,78153.5,-1307561.25,,,
June 2019,1065322.5,78153.5,-1307561.25,,,
September 2019,1065322.5,78153.5,-1307561.25,,,
December 2019,1065322.5,78153.5,-1307561.25,1860639.0,306719.0,1553920.0
March 2020,897219.0,44555.0,-1232991.0,,,
June 2020,890916.0,97228.0,-1319366.0,,,
September 2020,486908.0,90965.0,-927187.0,,,
December 2020,218731.0,-127349.0,-571677.0,2311768.0,118042.0,2193726.0
March 2021,867740.0,46997.0,-9296498.0,10446853.0,8162647.0,2284206.0
June 2021,1003438.0,78285.0,-753521.0,9222651.0,6583211.0,2639440.0
September 2021,2052128.0,119321.0,-2049403.0,10944844.0,8081983.0,2862861.0
December 2021,1646129.0,154918.0,-1378647.0,9634133.0,6345378.0,3288755.0
March 2022,1752248.0,148763.0,-1753258.0,8184393.0,4452502.0,3731891.0
June 2022,2048362.0,151251.0,-2050385.0,6469708.0,2391420.0,4078288.0
