,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1170000.0,102000.0,-275000.0,,
June 2010,1239000.0,114000.0,167000.0,,
September 2010,1124000.0,28000.0,-300000.0,,
December 2010,,53000.0,-342000.0,6015000.0,4505000.0
March 2011,1136000.0,52000.0,-425000.0,,
June 2011,976000.0,57000.0,123000.0,5889000.0,4478000.0
September 2011,940000.0,61000.0,-28000.0,5892000.0,4485000.0
December 2011,,53000.0,-15000.0,5636000.0,4276000.0
March 2012,1131000.0,52000.0,-206000.0,5694000.0,4355000.0
June 2012,1072000.0,55000.0,-77000.0,,
September 2012,1120000.0,54000.0,-264000.0,5720000.0,4404000.0
December 2012,,46000.0,-564000.0,4779000.0,3520000.0
March 2013,1148000.0,63000.0,-424000.0,5158000.0,3545000.0
June 2013,1180000.0,115000.0,-294000.0,5266000.0,3693000.0
September 2013,1192000.0,315000.0,-213000.0,4525000.0,3254000.0
December 2013,,152000.0,143000.0,4966000.0,3739000.0
March 2014,815000.0,46000.0,9000.0,4743000.0,3592000.0
June 2014,768000.0,45000.0,-41000.0,4390000.0,3269000.0
September 2014,847000.0,92000.0,-211000.0,4338000.0,3285000.0
December 2014,,45000.0,-247000.0,4078000.0,3016000.0
March 2015,753000.0,29000.0,-45000.0,4251000.0,3107000.0
June 2015,862000.0,51000.0,-83000.0,4429000.0,3212000.0
September 2015,724000.0,45000.0,-2000.0,4216000.0,2954000.0
December 2015,529000.0,23000.0,-203000.0,3797000.0,2616000.0
March 2016,721000.0,54000.0,1000.0,3638000.0,2597000.0
June 2016,695000.0,55000.0,-44000.0,3592000.0,2571000.0
September 2016,671000.0,28000.0,-88000.0,3549000.0,2559000.0
December 2016,660000.0,47000.0,-214000.0,3371000.0,2386000.0
March 2017,632000.0,46000.0,-132000.0,3278000.0,2313000.0
June 2017,586000.0,22000.0,-71000.0,3135000.0,2158000.0
September 2017,561000.0,26000.0,-49000.0,3143000.0,2182000.0
December 2017,529000.0,23000.0,-293000.0,2891000.0,1954000.0
March 2018,578000.0,25000.0,-267000.0,2877000.0,1962000.0
June 2018,511000.0,19000.0,-147000.0,2776000.0,1882000.0
September 2018,496000.0,20000.0,-202000.0,2808000.0,1926000.0
December 2018,465000.0,29000.0,-412000.0,2475000.0,1613000.0
March 2019,480000.0,19000.0,-240000.0,2316000.0,1467000.0
June 2019,461000.0,20000.0,-56000.0,2165000.0,1337000.0
September 2019,440000.0,23000.0,-144000.0,2246000.0,1433000.0
December 2019,396000.0,20000.0,-241000.0,2078000.0,1227000.0
March 2020,461000.0,34000.0,-325000.0,2824000.0,1999000.0
June 2020,566000.0,19000.0,-21000.0,2310000.0,1511000.0
September 2020,407000.0,24000.0,-216000.0,1921000.0,1147000.0
December 2020,425000.0,13000.0,-234000.0,1926000.0,1180000.0
March 2021,614000.0,20000.0,-556000.0,1767000.0,1048000.0
June 2021,380000.0,21000.0,-245000.0,1644000.0,953000.0
September 2021,389000.0,21000.0,663000.0,2275000.0,1609000.0
December 2021,344000.0,23000.0,-325000.0,1883000.0,1340000.0
March 2022,359000.0,22000.0,-379000.0,1565000.0,1038000.0
June 2022,274000.0,18000.0,-400000.0,1256000.0,742000.0
