,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,1235000.0,551000.0,-1612000.0,,
June 2013,6596000.0,3721000.0,-12813000.0,,
September 2013,2317000.0,1106000.0,-43900000.0,,
December 2013,2317000.0,1091000.0,-6258000.0,37947000.0,20534000.0
March 2014,2586000.0,1006000.0,-10144000.0,34351000.0,16727000.0
June 2014,3849000.0,1888000.0,13873000.0,31262000.0,12983000.0
September 2014,5334000.0,1804000.0,21207000.0,28419000.0,10092000.0
December 2014,2698000.0,1107000.0,-664000.0,28617000.0,7020000.0
March 2015,2369000.0,972000.0,-14493000.0,38604000.0,17038000.0
June 2015,2694000.0,1077000.0,10769000.0,36372000.0,14863000.0
September 2015,2571000.0,728000.0,5439000.0,34078000.0,12562000.0
December 2015,3068000.0,1215000.0,-2231000.0,31493000.0,10016000.0
March 2016,4624000.0,1980000.0,-3112000.0,28261000.0,6753000.0
June 2016,3692000.0,1241000.0,-3851000.0,29279000.0,7738000.0
September 2016,3436000.0,1655000.0,-2375000.0,26036000.0,4561000.0
December 2016,11886000.0,802000.0,-9500000.0,18153000.0,6313000.0
March 2017,3388000.0,1490000.0,-3246000.0,14302000.0,2560000.0
June 2017,9714000.0,1130000.0,-6461000.0,15106000.0,9244000.0
September 2017,784000.0,-829000.0,-779000.0,13781000.0,7989000.0
December 2017,2385000.0,1090000.0,-2352000.0,11138000.0,5385000.0
March 2018,3055000.0,1464000.0,-3134000.0,14399000.0,8743000.0
June 2018,2843000.0,1692000.0,-3050000.0,11720000.0,6120000.0
September 2018,2429000.0,361000.0,-1606000.0,10619000.0,5114000.0
December 2018,4197000.0,4855000.0,-4320000.0,14545000.0,10360000.0
March 2019,3606000.0,1494000.0,-3739000.0,9617000.0,5942000.0
June 2019,5158000.0,2776666.6666666665,-4199000.0,34916000.0,14202000.0
September 2019,6777000.0,2776666.6666666665,-6955000.0,29304000.0,9934000.0
December 2019,4211000.0,2776666.6666666665,-4586000.0,25451000.0,6655000.0
March 2020,4921000.0,,-5078000.0,44102000.0,25776000.0
June 2020,4621000.0,,-4710000.0,49461000.0,20684000.0
September 2020,5911000.0,,-5769000.0,45675000.0,17024000.0
December 2020,6957000.0,,-6624000.0,39516000.0,10846000.0
March 2021,6501000.0,,-5495000.0,52845000.0,24039000.0
June 2021,7364000.0,,-6194000.0,48281000.0,19709000.0
September 2021,7394000.0,,-5419000.0,42671000.0,14178000.0
December 2021,7037000.0,,-6047000.0,69768000.0,14995000.0
March 2022,10011000.0,,-8774000.0,107765000.0,48699000.0
June 2022,11103000.0,,-9215000.0,100984000.0,41306000.0
