,NetIncomeLoss,Assets
June 2009,-1361000.0,
September 2009,-1361000.0,
December 2009,-1361000.0,
March 2010,-1361000.0,
June 2010,1765000.0,
September 2010,1117000.0,
December 2010,579000.0,
March 2011,854000.0,859263000.0
June 2011,714000.0,885625000.0
September 2011,181000.0,873396000.0
December 2011,-16595000.0,862330000.0
March 2012,-15957000.0,855998000.0
June 2012,-1780000.0,
September 2012,1787000.0,809553000.0
December 2012,1031000.0,794564000.0
March 2013,1595000.0,777003000.0
June 2013,1640000.0,774578000.0
September 2013,341000.0,788878000.0
December 2013,801000.0,804949000.0
March 2014,16641000.0,824521000.0
June 2014,740000.0,824642000.0
September 2014,1084000.0,841540000.0
December 2014,1149000.0,828435000.0
March 2015,1518000.0,858750000.0
June 2015,1595000.0,860165000.0
September 2015,1652000.0,896302000.0
December 2015,1706000.0,886152000.0
March 2016,1405000.0,921229000.0
June 2016,1697000.0,932447000.0
September 2016,1680000.0,984045000.0
December 2016,1993000.0,985669000.0
March 2017,2034000.0,1133939000.0
June 2017,2654000.0,1125161000.0
September 2017,3059000.0,1147680000.0
December 2017,1520000.0,1128342000.0
March 2018,3009000.0,1151535000.0
June 2018,4442000.0,1140268000.0
September 2018,4229000.0,1148447000.0
December 2018,4388000.0,1151225000.0
March 2019,4207000.0,1156921000.0
June 2019,4192000.0,1165234000.0
September 2019,4534000.0,1173019000.0
December 2019,4128000.0,1184100000.0
March 2020,2894000.0,1180808000.0
June 2020,480000.0,1377374000.0
September 2020,2543000.0,1425171000.0
December 2020,4035000.0,1436184000.0
March 2021,3414000.0,1549158000.0
June 2021,5755000.0,1617016000.0
September 2021,6430000.0,1716352000.0
December 2021,5510000.0,1683076000.0
March 2022,4125000.0,1740096000.0
June 2022,4652000.0,1697711000.0
