,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,1301460.0,1071198.0,,,
December 2010,1254053.0,997329.0,,,
March 2011,1127803.0,861051.0,,,
June 2011,1095802.0,842065.0,,7121476.0,4612404.0
September 2011,1291557.0,995621.0,-216216.75,7498112.0,4888050.0
December 2011,1163631.0,883882.0,-216216.75,7090959.0,4612613.0
March 2012,1386226.0,1141366.0,-216216.75,6939125.0,4709647.0
June 2012,1117656.0,859798.0,-216216.75,8271093.0,6250259.0
September 2012,1203831.0,982455.0,101221.0,8442280.0,6460582.0
December 2012,1291440.0,1018367.0,140772.0,8581518.0,6485385.0
March 2013,1267936.0,1042067.0,217094.0,8216070.0,6131505.0
June 2013,1201886.0,948038.0,-243765.0,8377484.0,6078569.0
September 2013,1380852.0,1076622.0,-80345.0,9889837.0,7577441.0
December 2013,1426362.0,1154387.0,-202033.0,10141108.0,7738087.0
March 2014,1423427.0,1098997.0,-133322.0,10258117.0,7554120.0
June 2014,1535191.0,1184407.0,102451.0,10692760.0,7491118.0
September 2014,1488165.0,1144235.0,-579050.0,10299182.0,6923639.0
December 2014,1675205.0,1325058.0,141213.0,10376159.0,7040218.0
March 2015,1394709.0,1145623.0,89791.0,11360957.0,7468001.0
June 2015,1682264.0,1517814.0,-367234.0,12714522.0,8372006.0
September 2015,1588994.0,1440648.0,842973.0,13256188.0,8896884.0
December 2015,1753292.0,1573349.0,-535583.0,13665331.0,9257780.0
March 2016,2011384.0,1812205.0,775758.0,14606517.0,10254962.0
June 2016,1941425.0,1755016.0,331467.0,15589193.0,11152184.0
September 2016,2440840.0,2162822.0,140496.0,16202595.0,11578811.0
December 2016,1963408.0,1695881.0,1097667.0,38811956.0,17162829.0
March 2017,2942965.0,2329762.0,100824.0,39713188.0,18347601.0
June 2017,3235135.0,2462558.0,6364099.0,46672214.0,19720375.0
September 2017,3108901.0,2398242.0,217695.0,47074009.0,19364877.0
December 2017,3039844.0,2294177.0,423350.0,47768340.0,19941538.0
March 2018,3076228.0,2362578.0,1226279.0,47558671.0,19572331.0
June 2018,2929191.0,2163349.0,-807220.0,47117114.0,19389053.0
September 2018,3321889.0,2463878.0,-582891.0,45979070.0,18327202.0
December 2018,3346497.0,2518853.0,16276.0,46401690.0,18527324.0
March 2019,3084851.0,2431819.0,-352018.0,46910030.0,19065110.0
June 2019,3905646.0,3084101.0,-1761690.0,45973180.0,19608394.0
September 2019,3003710.0,2341778.0,-1375157.0,46110159.0,18772705.0
December 2019,2871834.0,2199133.0,769117.0,46833487.0,19637208.0
March 2020,2949364.0,2255625.0,816017.0,46057607.0,19803359.0
June 2020,2872380.0,2164614.0,656952.0,47574918.0,21257828.0
September 2020,3172200.0,2440477.0,97068.0,48700683.0,21959449.0
December 2020,3573874.0,2763178.0,-146545.0,49896607.0,22188715.0
March 2021,3737100.0,2805829.0,-222564.0,48708471.0,21789448.0
June 2021,4806408.0,3980113.0,-2913210.0,54610990.0,20703102.0
September 2021,3577328.0,2869046.0,-632097.0,54074635.0,19071305.0
December 2021,3780229.0,2946998.0,-1055291.0,51856713.0,18009499.0
March 2022,3491281.0,2619269.0,-495003.0,52301859.0,18306069.0
June 2022,3593032.0,2786553.0,-1359790.0,50713921.0,18169414.0
