,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,3156000.0,-10895000.0,,
June 2010,3177000.0,108552000.0,,
September 2010,2732000.0,-12118000.0,,
December 2010,3891000.0,-11647000.0,234083000.0,57324000.0
March 2011,4188000.0,18000.0,,
June 2011,4059000.0,-4675000.0,244700000.0,73162000.0
September 2011,3495000.0,4352000.0,245443000.0,77298000.0
December 2011,3685000.0,3379000.0,232476000.0,66748000.0
March 2012,3378000.0,-4953000.0,221649000.0,58212000.0
June 2012,3124000.0,-2629000.0,215031000.0,53998000.0
September 2012,2898000.0,-5971000.0,227662000.0,68965000.0
December 2012,2741000.0,-5504000.0,214963000.0,57432000.0
March 2013,4005000.0,-5454000.0,221424000.0,65521000.0
June 2013,3133000.0,1051000.0,230397000.0,71435000.0
September 2013,2511000.0,-4971000.0,226469000.0,63274000.0
December 2013,4372000.0,8593000.0,241049000.0,79377000.0
March 2014,3670000.0,-10826000.0,260007000.0,99787000.0
June 2014,4315000.0,15572000.0,272713000.0,112413000.0
September 2014,4392000.0,4025000.0,280132000.0,119771000.0
December 2014,4731000.0,12518000.0,299502000.0,139551000.0
March 2015,4905000.0,-4380000.0,275225000.0,110565000.0
June 2015,3993000.0,1010000.0,282946000.0,117664000.0
September 2015,7446000.0,-14663000.0,668034000.0,182954000.0
December 2015,7068000.0,-753000.0,674680000.0,197942000.0
March 2016,8317000.0,-13226000.0,643199000.0,170233000.0
June 2016,6148000.0,5086000.0,665720000.0,203334000.0
September 2016,5971000.0,-3518000.0,657126000.0,197218000.0
December 2016,7887000.0,13077000.0,708238000.0,235201000.0
March 2017,5450000.0,-12636000.0,681754000.0,213264000.0
June 2017,8762000.0,-8841000.0,684577000.0,220771000.0
September 2017,8720000.0,-202000.0,730650000.0,212818000.0
December 2017,8584000.0,-13285000.0,720296000.0,203246000.0
March 2018,9315000.0,-7841000.0,724479000.0,214531000.0
June 2018,8898000.0,-12908000.0,723232000.0,220705000.0
September 2018,8970000.0,-7514000.0,688547000.0,192266000.0
December 2018,9190000.0,-32010000.0,659981000.0,168804000.0
March 2019,8235000.0,-12890000.0,699021000.0,176697000.0
June 2019,6708000.0,-7646000.0,685820000.0,174459000.0
September 2019,8687000.0,-27326000.0,652860000.0,161936000.0
December 2019,11823000.0,-41087000.0,612495000.0,232064000.0
March 2020,10212000.0,-25100000.0,571109000.0,199297000.0
June 2020,8629000.0,14964000.0,497129000.0,131790000.0
September 2020,6404000.0,15215000.0,489462000.0,137715000.0
December 2020,6735000.0,-20195000.0,476818000.0,214046000.0
March 2021,7014000.0,4678000.0,501116000.0,241588000.0
June 2021,7230000.0,8390000.0,499204000.0,244250000.0
September 2021,5533000.0,-3132000.0,483404000.0,226598000.0
December 2021,9408000.0,36146000.0,484953000.0,229526000.0
March 2022,7629000.0,-2602000.0,497868000.0,241213000.0
June 2022,8996000.0,22115000.0,531319000.0,273488000.0
