,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,2652000.0,-3464000.0,,
June 2020,2652000.0,-3464000.0,,
September 2020,2339000.0,-3565000.0,301720.0,25000.0
December 2020,2514000.0,2935728.0,302370589.0,2340024.0
March 2021,3654000.0,-2027442.0,301253665.0,1176276.0
June 2021,5477000.0,-9986000.0,300795648.0,711714.0
September 2021,6180000.0,-14781000.0,626559000.0,597854000.0
December 2021,4917000.0,-79391558.0,642028000.0,529617000.0
March 2022,7338000.0,-4227000.0,627451000.0,422303000.0
June 2022,9653000.0,-1654000.0,616992000.0,430246000.0
