,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,,,
June 2009,,,,
September 2009,,50524207000.0,5881933000.0,4605575000.0
December 2009,,52046000000.0,5873000000.0,
March 2010,,52580045000.0,5220131000.0,
June 2010,,53374490000.0,5524262000.0,
September 2010,,54894780000.0,6609452000.0,
December 2010,,55032000000.0,5883000000.0,
March 2011,,55019000000.0,5240000000.0,
June 2011,,56023000000.0,5502000000.0,
September 2011,,57343000000.0,6495000000.0,
December 2011,,59267000000.0,6272000000.0,
March 2012,,59874000000.0,6041000000.0,
June 2012,,60897000000.0,6373000000.0,
September 2012,,61963000000.0,6696000000.0,
December 2012,,63149000000.0,6162000000.0,
March 2013,,63274000000.0,5932000000.0,
June 2013,,63961000000.0,6001000000.0,
September 2013,,64697000000.0,5785000000.0,
December 2013,,64264000000.0,5599000000.0,
March 2014,,64838000000.0,5140000000.0,
June 2014,,66400000000.0,,
September 2014,,67654000000.0,,
December 2014,,70233000000.0,6370000000.0,
March 2015,,71610000000.0,,
June 2015,,74181000000.0,,
September 2015,,75215000000.0,,
December 2015,,78318000000.0,6526000000.0,
March 2016,,78735000000.0,5461000000.0,
June 2016,,90873000000.0,15149000000.0,
September 2016,,106362000000.0,9658000000.0,
December 2016,,109697000000.0,9722000000.0,
March 2017,658000000.0,109760000000.0,8427000000.0,
June 2017,-1381000000.0,108684000000.0,8837000000.0,
September 2017,1069000000.0,110315000000.0,9202000000.0,
December 2017,496000000.0,111005000000.0,10072000000.0,
March 2018,938000000.0,111567000000.0,9524000000.0,
June 2018,-154000000.0,112777000000.0,11619000000.0,
September 2018,1164000000.0,111717000000.0,9384000000.0,
December 2018,278000000.0,116914000000.0,9583000000.0,
March 2019,2084000000.0,114096000000.0,8709000000.0,
June 2019,899000000.0,114867000000.0,8352000000.0,
September 2019,1316000000.0,117591000000.0,9917000000.0,
December 2019,440000000.0,118700000000.0,9817000000.0,
March 2020,868000000.0,118852000000.0,9430000000.0,
June 2020,612000000.0,119731000000.0,9069000000.0,
September 2020,1251000000.0,123158000000.0,10574000000.0,
December 2020,,122935000000.0,8617000000.0,
March 2021,1136000000.0,125393000000.0,9469000000.0,
June 2021,372000000.0,125907000000.0,9551000000.0,
September 2021,1101000000.0,127861000000.0,9674000000.0,
December 2021,,127534000000.0,8965000000.0,
March 2022,1032000000.0,128639000000.0,9297000000.0,
June 2022,1107000000.0,130769000000.0,9781000000.0,
