,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,2496000.0,-300250.0,,
June 2013,2496000.0,-300250.0,,
September 2013,2496000.0,-300250.0,,
December 2013,2496000.0,-300250.0,,
March 2014,1927000.0,-11721000.0,,
June 2014,1999000.0,-17231000.0,,
September 2014,2036000.0,-15214000.0,,
December 2014,2424000.0,-26686000.0,1935632000.0,239582000.0
March 2015,2287000.0,-17995000.0,,
June 2015,2492000.0,7540000.0,2240750000.0,229054000.0
September 2015,2240000.0,-2768000.0,2583026000.0,398911000.0
December 2015,2638000.0,-15023000.0,2738146000.0,360494000.0
March 2016,2463000.0,13134000.0,2941580000.0,382918000.0
June 2016,2373000.0,32643000.0,3136844000.0,374416000.0
September 2016,2458000.0,16878000.0,3356168000.0,368982000.0
December 2016,2905000.0,12474000.0,3572818000.0,369345000.0
March 2017,2996000.0,12727000.0,3319028000.0,341074000.0
June 2017,3710000.0,25122000.0,3489102000.0,356342000.0
September 2017,3936000.0,28007000.0,3717753000.0,391524000.0
December 2017,4437000.0,69254000.0,3927874000.0,432702000.0
March 2018,3896000.0,28032000.0,4101231000.0,459815000.0
June 2018,5052000.0,7409000.0,4299368000.0,484007000.0
September 2018,4604000.0,-2896000.0,4533199000.0,446016000.0
December 2018,5292000.0,-5888000.0,4749787000.0,461413000.0
March 2019,5474000.0,-13862000.0,4939682000.0,463060000.0
June 2019,6555000.0,-1293000.0,5207380000.0,530086000.0
September 2019,6435000.0,28990000.0,5472018000.0,567240000.0
December 2019,5099000.0,12500000.0,5806341000.0,733830000.0
March 2020,4046000.0,-27959000.0,5938507000.0,707816000.0
June 2020,4971000.0,-13562000.0,6005042000.0,638240000.0
September 2020,5205000.0,37447000.0,6306834000.0,645739000.0
December 2020,5326000.0,-169320000.0,14382943000.0,1137729000.0
March 2021,5872000.0,-23789000.0,14885961000.0,1268654000.0
June 2021,5150000.0,-41244000.0,15428836000.0,1396652000.0
September 2021,5602000.0,24129000.0,16089669000.0,1594660000.0
December 2021,6541000.0,-38519000.0,16483252000.0,1547719000.0
March 2022,6257000.0,-87778000.0,17255122000.0,1709350000.0
June 2022,6139000.0,-12426000.0,17800602000.0,1710373000.0
