,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,481250.0,317073.5,164176.5,-354752.0,,
June 2016,481250.0,317073.5,164176.5,-354752.0,,
September 2016,101756.0,20500.0,31256.0,-354752.0,,
December 2016,815908.0,83500.0,167408.0,-818908.0,336.0,336.0
March 2017,128540.0,96694.0,31846.0,-131540.0,,
June 2017,268593.0,186372.0,82221.0,-271593.0,,
September 2017,898172.0,571557.0,326615.0,-897172.0,519798.0,510649.0
December 2017,440654.0,102221.0,338433.0,-425652.0,489309.0,348150.0
March 2018,882150.0,264212.0,271180.0,-817712.0,694313.0,558356.0
June 2018,924406.0,228183.0,127452.0,-973663.0,615471.0,486415.0
September 2018,886956.0,506340.0,380616.0,-985481.0,581451.0,459297.0
December 2018,1404407.0,371578.0,123086.0,-1593200.0,1921268.0,561201.0
March 2019,978083.0,9750.0,365881.0,-1595569.0,3354723.0,1229385.0
June 2019,1171973.0,9750.0,336019.0,-2116573.0,4550374.0,827965.0
September 2019,1056012.0,9750.0,385772.0,-3862915.0,4580317.0,980861.0
December 2019,1411624.0,9750.0,450912.0,-2499086.0,4415106.0,723405.0
March 2020,646060.0,,240029.0,-2190259.0,4217497.0,638710.0
June 2020,313337.0,,128661.0,-2224214.0,3988509.0,526028.0
September 2020,688580.0,,213751.0,-1030138.0,3889841.0,544747.0
