,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,3175000.0,68450000.0,49425000.0,,,
June 2008,3175000.0,68450000.0,49425000.0,,,
September 2008,3175000.0,68450000.0,49425000.0,,,
December 2008,3175000.0,68450000.0,49425000.0,,,
March 2009,4100000.0,67600000.0,34500000.0,,,
June 2009,4900000.0,68900000.0,60300000.0,,,
September 2009,5700000.0,70900000.0,74600000.0,,,
December 2009,5600000.0,79900000.0,41400000.0,2150200000.0,936300000.0,268900000.0
March 2010,6300000.0,71400000.0,22300000.0,,,
June 2010,6600000.0,74100000.0,35000000.0,2022400000.0,842400000.0,
September 2010,6400000.0,73500000.0,37500000.0,2213700000.0,998300000.0,
December 2010,4600000.0,81500000.0,51900000.0,2304700000.0,1084200000.0,278100000.0
March 2011,4400000.0,77000000.0,400000.0,2228700000.0,981600000.0,
June 2011,7700000.0,99600000.0,11200000.0,3036100000.0,,
September 2011,8600000.0,89600000.0,39900000.0,2989200000.0,1059000000.0,
December 2011,6900000.0,98400000.0,68900000.0,3052700000.0,1151000000.0,456000000.0
March 2012,4500000.0,88700000.0,23600000.0,3107600000.0,1126100000.0,
June 2012,6700000.0,88500000.0,34000000.0,3088000000.0,1162400000.0,
September 2012,6400000.0,90200000.0,41200000.0,3173300000.0,1221000000.0,
December 2012,12800000.0,98400000.0,80200000.0,3354000000.0,1356000000.0,466900000.0
March 2013,10300000.0,96200000.0,32900000.0,3362200000.0,1422900000.0,
June 2013,12600000.0,98400000.0,53300000.0,3434200000.0,1491200000.0,
September 2013,8300000.0,93100000.0,49400000.0,3699500000.0,1713800000.0,
December 2013,7600000.0,97800000.0,32800000.0,3737800000.0,1735900000.0,472300000.0
March 2014,7400000.0,99800000.0,16600000.0,3673500000.0,1657000000.0,
June 2014,7100000.0,105100000.0,29100000.0,3565000000.0,1543800000.0,
September 2014,5800000.0,92000000.0,30800000.0,3510300000.0,1602800000.0,
December 2014,7600000.0,100200000.0,46200000.0,3488700000.0,1655700000.0,450900000.0
March 2015,8300000.0,95600000.0,-23700000.0,3236700000.0,1515000000.0,
