,NetIncomeLoss,Assets,AssetsCurrent
March 2017,0.0,,
June 2017,0.0,,
September 2017,526000.0,499844000.0,5659000.0
December 2017,11638000.0,709906000.0,88313000.0
March 2018,9954000.0,767640000.0,62859000.0
June 2018,12444000.0,828767000.0,60489000.0
September 2018,12376000.0,906996000.0,83036000.0
December 2018,15281000.0,973892000.0,91592000.0
March 2019,21543000.0,1007752000.0,89975000.0
June 2019,26198000.0,1080857000.0,93611000.0
September 2019,31436000.0,1102527000.0,92632000.0
December 2019,38479000.0,1154669000.0,89769000.0
March 2020,-71399000.0,1091063000.0,114434000.0
June 2020,11874000.0,1064192000.0,98086000.0
September 2020,27261000.0,1064721000.0,114679000.0
December 2020,55339000.0,1030693000.0,87055000.0
March 2021,25901000.0,1041321000.0,105239000.0
June 2021,35154000.0,1045105000.0,105619000.0
September 2021,37620000.0,1048088000.0,102815000.0
