,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,70089250.0,,,
June 2009,70089250.0,,,
September 2009,70089250.0,,,
December 2009,70089250.0,,,
March 2010,75994000.0,,,
June 2010,58672000.0,,,
September 2010,73471000.0,,,
December 2010,62639000.0,5699889000.0,373759000.0,258144000.0
March 2011,81686000.0,,,
June 2011,55464000.0,5945279000.0,481763000.0,262543000.0
September 2011,69074000.0,6062744000.0,509862000.0,261599000.0
December 2011,73434000.0,6076283000.0,472639000.0,258416000.0
March 2012,74783000.0,6141157000.0,502760000.0,255043000.0
June 2012,48681000.0,6189688000.0,501665000.0,253978000.0
September 2012,59962000.0,6313945000.0,532311000.0,260587000.0
December 2012,89040000.0,6410815000.0,540623000.0,262676000.0
March 2013,88975000.0,6537189000.0,631589000.0,251969000.0
June 2013,98049000.0,6746450000.0,702654000.0,320954000.0
September 2013,83718000.0,6801390000.0,696275000.0,327265000.0
December 2013,103284000.0,6924577000.0,782526000.0,314397000.0
March 2014,111780000.0,7016040000.0,838873000.0,318905000.0
June 2014,105489000.0,6999283000.0,726574000.0,317568000.0
September 2014,102742000.0,7157556000.0,692161000.0,314857000.0
December 2014,102873000.0,7349883000.0,601149000.0,314146000.0
March 2015,128818000.0,7478702000.0,499516000.0,317391000.0
June 2015,142797000.0,7790198000.0,529609000.0,303813000.0
September 2015,155507000.0,8006879000.0,427752000.0,340524000.0
December 2015,148335000.0,8144879000.0,370088000.0,337544000.0
March 2016,124718000.0,9395612000.0,1324333000.0,430406000.0
June 2016,127840000.0,9354541000.0,1089165000.0,349849000.0
September 2016,131913000.0,9516989000.0,1065283000.0,352539000.0
December 2016,138904000.0,9831480000.0,1113897000.0,366199000.0
March 2017,154856000.0,10148481000.0,1029649000.0,379811000.0
June 2017,151668000.0,10318726000.0,864377000.0,379967000.0
September 2017,134332000.0,10342189000.0,599031000.0,401052000.0
December 2017,-385128000.0,11077936000.0,719667000.0,418101000.0
March 2018,179916000.0,12670898000.0,1605636000.0,438358000.0
June 2018,192222000.0,12633123000.0,949002000.0,445814000.0
September 2018,179498000.0,12592811000.0,573534000.0,449803000.0
December 2018,189443000.0,12655952000.0,411314000.0,456969000.0
March 2019,229702000.0,12829957000.0,420096000.0,550627000.0
June 2019,211899000.0,13019566000.0,415975000.0,557475000.0
September 2019,274282000.0,13218842000.0,387358000.0,580061000.0
December 2019,247413000.0,13318713000.0,405967000.0,585919000.0
March 2020,277984000.0,13336161000.0,377561000.0,
June 2020,255963000.0,14326280000.0,1276444000.0,
September 2020,245714000.0,14022150000.0,948574000.0,
December 2020,100375000.0,13954244000.0,1019901000.0,612820000.0
March 2021,270426000.0,14260513000.0,1345092000.0,
June 2021,260801000.0,14431429000.0,1498623000.0,
September 2021,260011000.0,14920679000.0,1856877000.0,
December 2021,274930000.0,15218311000.0,2117534000.0,
March 2022,288401000.0,15461824000.0,2383005000.0,
June 2022,265587000.0,15574429000.0,2469249000.0,
